component_id,residual_public_support_gap_z,canonical_2024_q75
320,1.2904300576273968,False
321,-1.2164086315408382,False
322,0.4798762162038524,False
323,-0.5678356371243579,False
324,-0.8426100002469132,False
325,-0.6015158596371065,False
326,0.7621059032850821,False
327,0.8899927539962571,False
328,0.2109990994347619,False
329,-1.139323852831687,False
330,0.3848153313376421,False
331,-1.1755851603069924,False
332,0.0997089832807878,False
333,1.052034852262428,False
334,-0.374331525340965,False
335,-0.7639764592904988,False
336,-0.0155295705632094,False
337,-0.7294548338685515,False
338,0.5304444423847652,False
339,1.181628384234095,False
340,-1.264641392065317,False
341,-1.231206240231115,False
342,-0.8821284570293502,False
343,-0.8499134483107497,False
344,0.8512019396112229,False
345,-1.6457147118504225,False
346,-0.5205479382134002,False
347,-0.9473627918014964,False
348,-1.505985266918722,False
349,-0.4267644963926257,False
350,0.4917563001533707,False
351,-0.3971467929502326,False
352,0.7274107022893181,False
353,-0.4245591953363008,False
354,1.5736356111866598,False
355,0.3084629593085558,False
356,-1.4643705549854549,False
357,1.597778774506722,True
358,-0.2550654887320163,False
359,-0.349407627936739,False
360,-0.814406582976082,False
361,0.1318012101760697,False
362,0.79969383267488,False
363,-0.7824259254747192,False
364,1.1810082926558665,False
365,-0.983508996391688,False
366,-1.2016879143048134,False
367,-0.7412705895837098,False
368,-1.0992007858345607,False
369,2.911855161269824,True
370,1.0308029316919791,False
371,1.1051901714949586,False
372,1.435111157962663,True
373,0.97878134306391,False
374,0.6395557865749423,False
375,0.351548263872117,False
376,-0.8445754075595845,False
377,1.2393001496973604,True
378,-0.6857101910144225,False
379,0.529250319064434,False
380,0.6841366163371452,False
381,0.4044081220622972,False
382,1.3405761048797369,True
383,1.4379791551533578,False
384,-0.7252497082819529,False
385,1.5572784522703376,False
386,0.2277028568586305,False
387,0.6868479931568382,False
389,-0.7520873357125414,False
390,-1.5285240068995771,False
391,-1.2005211323114182,False
392,-0.3485483147354216,False
393,1.6968829153498488,False
394,-0.2335050848408963,False
395,0.6577751520088373,False
396,-1.0153025037858856,False
397,0.715186605699384,False
398,-0.7691288090405866,False
399,-1.340303873394913,False
400,0.1869661602841055,False
401,1.4807011720848051,False
402,0.836020152606067,False
403,-0.1469281085412721,False
404,0.8266777625233694,False
405,-0.5304539356040969,False
406,1.407152879317057,True
407,-0.2303321182599387,False
408,-1.3731428616631347,False
409,-0.3263018484724624,False
410,-0.3868204049780661,False
411,-0.6600323020823773,False
412,-0.7206735556345314,False
413,-0.5550162920328067,False
414,0.9865188948694824,True
415,-0.8649477137993864,False
416,1.2056338855849085,True
417,0.6584509769337513,False
418,-0.2499052855077116,False
419,0.8962290151662814,True
420,-0.271735395533644,False
421,1.0180770971095476,False
422,-1.089729173551682,False
423,-1.3031539953334557,False
424,-1.0272698446660404,False
425,-1.34638449263149,False
426,1.352315685349913,True
427,-1.7531140245252403,False
428,1.3967202968225387,False
429,0.9107425483510728,False
430,-0.4768031077136685,False
431,-0.2958346433903334,False
432,-0.2804985153482541,False
433,-0.8356827014758126,False
434,1.2669228467185605,True
435,1.150694128336555,True
436,-0.0340926326157076,False
437,0.2108318886172718,False
438,0.9176997968299996,True
439,0.7101809041397038,False
440,1.1876170143441689,True
441,-1.0896396191688236,False
442,-0.5439517051184399,False
443,-0.045543273738844,False
444,0.2785300682763214,False
445,0.3459210944401775,False
446,0.6096972051528958,False
447,-0.483047293558279,False
448,-0.4016584245324978,False
449,-0.7989028043437943,False
450,1.3942186137369734,True
451,1.381792080988523,False
452,-0.7053599022378798,False
453,0.1450667667289052,False
454,1.2328457327086095,False
455,1.69093831267367,False
456,-0.8401475546829473,False
457,-0.1078868667895514,False
458,-0.0057914767658378,False
459,-0.0389362748843548,False
460,-1.3571275388481938,False
461,-0.8446126446381863,False
462,0.5664770070975672,False
463,0.1746188143627298,False
464,0.7539926881136285,False
465,-0.1831975729390509,False
467,-0.5771095676754108,False
468,0.0391022589027654,False
469,-0.6542477821764159,False
470,0.2954280809382083,False
471,0.8406801547042433,False
472,0.6208996977162095,False
473,0.0795302401755548,False
474,0.6279355928472233,False
475,-0.8056813292858251,False
476,0.250107842375989,False
477,-1.2087790577494633,False
478,-1.2166062060976996,False
479,-0.5876677210918533,False
480,-1.1144514349682315,False
481,0.9117099924650668,True
482,-0.026881033224853,False
483,-0.7925721102513568,False
484,0.5627286813738865,False
485,-1.1396089321214746,False
486,0.6552096427609024,False
487,0.7945776284230149,False
488,1.2440311080892617,False
489,-0.4947459557848322,False
490,0.7630103766216078,False
491,0.56470141972856,False
492,0.5628812954437201,False
493,-1.315436018065698,False
494,0.0735011894603885,False
495,-1.1972074462091034,False
496,0.4358356197610913,False
497,0.7052760942805402,False
498,-0.6184542324510871,False
499,-0.7427162846524806,False
500,-1.1260763637992603,False
501,-0.5787018601210647,False
502,-0.0948902101128155,False
503,0.3504598940324728,False
504,1.2664175106496165,False
505,-0.8558590547600937,False
506,-0.8660673506057853,False
507,-1.3098878495640882,False
508,-1.084789788085089,False
509,-1.2772777084610654,False
510,-0.722440394619631,False
511,0.5763100208051783,False
512,1.4038256260197464,False
513,-0.5910313282721725,False
514,0.6692597747276818,False
515,1.0564917987764444,False
516,-0.9976490527610182,False
517,-1.158512645631677,False
518,1.7327953883687006,True
519,3.4029571442555326,False
520,1.7166937059666725,True
521,1.100750776837372,False
522,0.2239935274555758,False
523,0.4761598090614701,False
524,-0.5717843992143385,False
525,0.6664558309012225,False
526,0.6812839677961076,False
527,-0.5350328599669008,False
528,0.5263288685259556,False
529,1.0734394192371148,False
530,0.8726745565752403,False
531,1.0311649400481038,False
532,-0.4233182774091719,False
533,0.3222420533952277,False
535,1.4976525300718635,False
536,-0.8567863956787828,False
537,-0.7387860429108671,False
538,-0.3793636045780639,False
539,1.2127591830782487,False
540,-0.3811657368646304,False
541,1.5993506433815494,False
542,-0.2680031949594648,False
543,-0.3075958854381267,False
544,-0.2572092470104556,False
545,-0.5029554665112959,False
546,-1.4023182858517929,False
547,-0.515177215660247,False
548,-0.8137781355336301,False
549,-1.0023958781290987,False
550,-0.271036119832267,False
551,-0.661462546724279,False
552,-1.0905847314544734,False
553,-0.6188513980728534,False
554,0.6277457244583922,False
555,-0.0694757406310619,False
556,0.4812883606022561,False
557,-0.4515833690013777,False
558,-0.6642727921826805,False
559,-0.988918068021612,False
560,0.7919767547225727,True
561,-1.3246830516452115,False
562,-1.0479284824039632,False
563,0.5452286491319713,False
564,-0.8289658767295178,False
565,0.738817388545713,False
566,-0.3904650446524077,False
567,1.27858461152585,True
568,-0.7345240706473664,False
569,-0.0462070122484876,False
570,0.6336292874810012,False
571,-0.6319396104596513,False
572,-0.7211902819486984,False
573,-0.9155042401544736,False
574,-0.23869197278075,False
575,-0.2122026121834201,False
576,0.7266099228317031,True
577,1.304862944055333,True
578,1.2871060932857112,True
579,-0.3249120601071668,False
580,0.5125119510951225,False
581,-0.6219802440128313,False
582,0.4466418883891467,False
583,0.5784466948298411,False
584,0.9248188587675434,True
585,-0.1409218576242965,False
586,-0.5401777904889724,False
587,1.2470212774607772,False
588,-0.8964765380191482,False
589,0.3241295141675009,False
590,-0.8129893643988486,False
591,-0.7982088438018036,False
592,-0.5748301982090892,False
593,-0.6829344044121874,False
594,-0.6422891317079854,False
595,0.7556933093551536,False
596,1.111857081981367,True
597,-0.9693199968198248,False
598,-0.0468492223185104,False
599,0.2002971809889272,False
600,1.567616920738406,False
601,-0.1039671514379638,False
602,-0.9247946649643872,False
603,-0.2317501325907833,False
604,-0.241928114107377,False
605,-0.4409934305135166,False
606,-0.6177354642312571,False
607,0.2845360224077266,False
608,1.242492313857974,False
609,-1.0586425220298823,False
610,1.0985847229984975,False
611,0.7229628779156452,False
612,0.2758117353536991,False
613,-0.5121833755085953,False
614,-0.5040104026362158,False
615,0.8581736491814429,False
617,0.7066932965862132,False
618,0.5679308059973305,False
619,-1.4670691883290394,False
620,-1.5578000062286392,False
621,-1.2776271838962348,False
622,-0.978771877251458,False
623,1.084450951517362,False
624,-0.9377380731656112,False
626,-1.5891872050969695,False
627,0.7113590795197495,False
628,-1.3244905856021232,False
629,-0.2125992292813634,False
630,0.7883652198628309,False
631,1.475340247795343,False
632,-1.0746344775892056,False
633,0.7545601076391927,False
634,1.2662029220450464,False
635,-1.1181633863367622,False
636,0.6820958228207951,False
637,-0.8950193454963997,False
638,0.8162954959510136,False
639,0.498663832268987,False
640,-1.1816383758382272,False
641,-1.1560519563194958,False
642,-1.089314513596812,False
643,0.9146341262360348,True
644,-1.0949593104656328,False
645,-0.6248612713394222,False
646,1.5840468302735768,False
647,-0.3563613497436122,False
648,0.6871307602576879,False
649,-1.3981290760935892,False
650,-0.3251674517565976,False
651,-0.9793484261283202,False
652,-0.5722556239177893,False
653,0.8847061811988063,False
654,0.5418530521512688,False
655,-0.6847521312551532,False
656,0.6375323906749558,False
657,0.4902533802593342,False
658,-0.884864023272699,False
659,-1.686447998044957,False
660,0.5641109660231728,False
661,3.329805800231349,False
662,0.7103087464681874,False
663,1.4256002858410135,False
664,-0.2514359821068301,False
665,0.4297967241370839,False
666,-0.8326175121683301,False
667,0.1385558845999364,False
668,0.9600466499720536,False
669,-1.0550360274582404,False
670,-0.7650861724684754,False
671,0.7571617833977986,False
672,1.3912108341988103,True
673,-0.5472507204277639,False
674,0.1323303202463975,False
675,0.4210270137911635,False
676,1.280316499572624,False
677,-0.7991507210854966,False
678,-1.0298948503537146,False
679,-1.1137558010625423,False
680,1.073097379448333,False
681,-0.5491670594612506,False
682,0.6911746411575077,False
683,-0.5747472895700716,False
684,-1.547300355827085,False
685,-0.0932482307479767,False
686,-0.8379605456600822,False
687,0.5076907730217356,False
688,-1.0100606018802876,False
689,-0.2757223798130814,False
690,-0.6213574150085638,False
691,-0.7443899748699006,False
692,-0.3672632553022774,False
693,-0.3145414655507212,False
694,-0.7619829362835042,False
695,0.8367448917096134,True
696,-0.881862436364155,False
697,-1.1246792714526777,False
698,-0.7266792962272675,False
699,-0.6895429541948424,False
700,1.5340048449517856,False
701,-0.8903380896392012,False
702,0.7169039038017169,False
703,0.9474713301844618,True
704,0.6657442088969575,False
705,-0.2742277662927533,False
706,0.6758422773423548,False
707,0.6109466896151764,False
708,0.5330095555537262,False
709,-0.6495490223064744,False
710,-0.5912226690152241,False
711,-0.0243957144587792,False
712,0.5706558830865753,False
713,-0.5899942638887655,False
714,1.0170697883814646,True
715,-0.6983408334931029,False
716,0.0987558949480529,False
717,0.9691983725328694,True
718,0.6794456668321998,False
719,-0.1462678402170921,False
720,-0.0716154501985893,False
721,-0.1894523965778629,False
722,0.8080954312791149,False
723,-0.7927163859326863,False
724,-0.5702811038783193,False
725,-0.7748665052623873,False
726,-0.7652877846340814,False
727,-0.2797321968921264,False
729,-0.224896222356291,False
730,-0.3326951640417763,False
731,0.6326909498555129,False
732,-0.5414948046967606,False
733,0.2826728392335411,False
734,0.7988498439553966,False
735,-0.721430267588003,False
736,-0.679603362204189,False
737,0.2526745225484538,False
738,-0.511436335648037,False
739,0.1666333345572321,False
740,-0.7206450577508853,False
741,-0.7779110117739274,False
742,-0.1403771241258689,False
743,0.0313188796399509,False
744,-0.9393878505277504,False
745,-0.1439177470060303,False
746,-0.1526131864978035,False
747,1.2503132032930733,False
748,-0.558148473766571,False
749,-0.3653992644179402,False
750,0.4720287590472946,False
751,-0.2442601793386428,False
752,-1.320218316386833,False
753,0.6026426719979315,False
754,0.9006497250604586,False
755,-0.4254784502285899,False
756,1.3252843720823335,False
757,-0.9002428610584818,False
758,-1.4386789139929803,False
759,-1.018825032315433,False
760,0.7144572663897408,False
761,0.7660586508394588,False
762,-0.9024836232899474,False
763,1.6398749621649564,False
764,-0.6784752016713201,False
765,0.341436707149888,False
766,0.0268003599443886,False
767,-0.5580611311032638,False
768,-0.6091942285949186,False
769,1.3776385847928725,False
770,1.0300809679715432,False
771,1.6090207025188965,False
772,-0.0653938699027084,False
773,-0.8899465707844633,False
774,1.8451193575317943,True
775,0.1954696085572749,False
776,-1.9396785074568288,False
777,-1.1253672720825894,False
778,-0.3667733506988962,False
779,-0.6196969670593186,False
780,-0.4819488381997379,False
781,0.6651886199604793,False
782,1.2039680686939522,False
783,0.6989913827302416,False
784,-1.3610489436067297,False
785,0.5991660628289253,False
786,-0.5585012048320239,False
787,-0.9081477922812804,False
788,-0.692832073138131,False
789,0.4948249507564722,False
790,0.696115828232228,False
791,0.8121632708144751,False
792,-1.0053388468912865,False
793,-1.0191560690594494,False
794,1.4396811424055058,False
795,2.648021704795395,True
796,1.7525341744014526,True
797,-0.2164776050973251,False
798,-0.774237125278106,False
799,0.4441505684416667,False
800,0.3909563402473656,False
801,0.6670222301497908,False
802,1.0268808046131477,False
803,0.1357025856577126,False
804,-0.8924671231448053,False
805,-0.5455604987341818,False
806,0.8717343273924258,True
807,1.7153471880980131,False
808,-0.2907277685006606,False
809,0.9906902327406556,False
810,-0.9945523615863,False
811,0.6878117629681662,False
812,-0.1190986327456745,False
813,0.4425173173959085,False
814,1.1297243478536467,False
815,0.2371747257345874,False
816,-0.1885086086940235,False
817,0.9397954720464508,False
818,-0.2326475753889727,False
819,-1.269005782775062,False
