component_id,country,city_name,centroid_lat,centroid_lon,need_composite_z,support_residual_z,residual_public_support_gap_z,canonical_2024_q75,denominator_uncertainty_flag,available_field_expected_support_z,available_field_support_residual_z,available_field_q75,within_between_expected_support_z,within_between_support_residual_z,within_between_q75,country_fe_expected_support_z,country_fe_support_residual_z,country_fe_q75,need_no_hazard_z,no_hazard_support_residual_z,no_hazard_q75,dirichlet_selection_count,dirichlet_selection_frequency,weight_stability_class,model_core_primary_available_country_fe,graded_core_primary_available_within_between_frequency
280,Belarus,Brest,52.10711335994811,23.71434324573281,1.1084457478705605,-1.2343882743565178,1.2343882743565178,True,True,0.5044687284728689,-1.033003065394026,True,0.7965574356310305,-1.3250917725521878,True,0.36182041393542325,-0.8903547508565806,True,0.3635553520033678,-0.8613762793507056,False,691,0.691,0.50-<0.80,True,True
281,Ukraine,Mukachevo,48.44202956081378,22.72089060529389,0.6545658703892656,-1.2229256495993055,1.2229256495993055,True,True,0.4181484904392012,-1.3780835889888434,True,0.6114860038277833,-1.5714211023774256,True,-0.10555764151036223,-0.8543774570392799,True,0.8326415709774688,-1.5248802731509863,True,467,0.467,0.20-<0.50,True,False
285,Bulgaria,Plovdiv,42.14171997966655,24.75406949920509,1.1725011016835485,-1.1211767602400868,1.1211767602400868,True,True,0.47645572260018515,-1.0994526243599565,True,0.7002713993410397,-1.323268301100811,True,0.24943955249876892,-0.8724364542585402,True,0.7510086231679676,-1.0555561581927952,True,974,0.974,>=0.80,True,True
357,México,Ensenada,31.86898112857095,-116.59691878910036,1.1383560688693088,-1.597778774506722,1.597778774506722,True,False,0.6235107999435507,-1.4861168834112002,True,0.5131809608492696,-1.375787044316919,True,0.16139817258563194,-1.0240042560532814,True,0.9271067598257867,-1.4687626963807525,True,931,0.931,>=0.80,True,True
372,Dominican Republic,Mao,19.550636087103356,-71.0801007807671,0.6087966777713708,-1.435111157962663,1.435111157962663,True,True,0.27294602073366553,-1.5969203001923953,True,0.3586752744998484,-1.6826495539585782,True,0.44215267460366436,-1.766126954062394,True,0.7751782512134358,-1.696530858555383,True,405,0.405,0.20-<0.50,True,False
377,Argentina,San Salvador de Jujuy,-24.20238636198712,-65.28937528115898,0.6469408413624074,-1.2393001496973604,1.2393001496973604,True,True,0.37543794836024547,-1.3623437378362226,True,0.4635452588068147,-1.450451048282792,True,-0.1996963054149283,-0.7872094840610488,True,0.0007796722038915354,-1.178824825944353,False,439,0.439,0.20-<0.50,True,False
382,Spain,Santa Cruz de Tenerife,28.45330525114644,-16.292758200051843,1.2056941527196043,-1.3405761048797369,1.3405761048797369,True,True,0.6565779128729023,-1.008564973440511,True,0.7354551915487977,-1.0874422521164064,True,0.6164079826734737,-0.9683950432410826,True,1.3310685773173612,-1.1419043779614413,True,942,0.942,>=0.80,True,True
435,Romania,Oradea,47.05554100772851,21.926110989145865,1.8460574740369124,-1.150694128336555,1.150694128336555,True,True,0.7330403987406373,-1.0609232186252897,True,0.6728439451495289,-1.0007267650341811,True,0.6259845774361975,-0.9538673973208498,True,1.2896284605297668,-1.0957107191977493,True,856,0.856,>=0.80,True,True
440,Russia,Pskov,57.8176180279771,28.33353801383894,1.2275271499608476,-1.1876170143441689,1.1876170143441689,True,True,0.5977593823966623,-1.0146324530189332,True,0.6453211053636975,-1.0621941759859683,True,0.28326788770709593,-0.7001409583293668,True,0.5130623084268922,-0.8319321174616954,False,766,0.766,0.50-<0.80,True,True
518,Colombia,Pasto,1.2071747215247783,-77.2788706059121,0.9789123568500604,-1.7327953883687006,1.7327953883687006,True,True,0.5112234486429936,-1.3365656789467204,True,0.25819790875703597,-1.0835401390607626,True,-0.20166468760049777,-0.6236775427032291,True,0.17853884953242494,-1.1066801346160888,False,643,0.643,0.50-<0.80,True,True
520,Venezuela,Machiques,10.05777427684631,-72.5514558330729,0.7888890247931128,-1.7166937059666725,1.7166937059666725,True,True,0.41297742992437025,-1.8964305774692571,True,0.35466377385861525,-1.8381169214035022,True,-0.11590665121031263,-1.3675464963345743,True,1.0012845802099282,-2.0260895961008174,True,663,0.663,0.50-<0.80,True,True
577,Romania,Satu Mare,47.79017691635119,22.87438738212667,1.441301854285162,-1.304862944055333,1.304862944055333,True,True,0.5726297710842083,-1.1543237307007508,True,0.6158698958505668,-1.1975638554671093,True,0.5690105281372349,-1.1507044877537773,True,0.7814569094548071,-1.103625378298718,True,965,0.965,>=0.80,True,True
578,Lithuania,Vilnius,54.69552871215994,25.258880129248443,1.5825886613628215,-1.2871060932857112,1.2871060932857112,True,False,0.6755074425142114,-1.1713381880222755,True,0.8163377319710868,-1.3121684774791509,True,0.2712649114141695,-0.7670956569222336,True,0.9588427995954285,-1.093287925641373,True,992,0.992,>=0.80,True,True
643,Taiwan,Toufen,24.69693462518394,120.8947389499911,1.2347743146160672,-0.9146341262360348,0.9146341262360348,True,True,0.5118126451112406,-1.1856238920945423,True,1.007095360410427,-1.6809066073937284,True,0.9254743509783905,-1.5992855979616922,True,1.561094520513686,-1.4265136732766037,True,882,0.882,>=0.80,True,True
672,Spain,Las Palmas de Gran Canaria,28.113616396879983,-15.432577546143404,1.3778123500324428,-1.3912108341988103,1.3912108341988103,True,True,0.6384436897525365,-1.4627435745132167,True,0.7073935459879244,-1.5316934307486045,True,0.588346337112599,-1.4126462218732794,True,1.2120027321808369,-1.5186588054068175,True,1000,1.0,>=0.80,True,True
703,Poland,Koszalin,54.19440441533224,16.191724581314492,1.0375910564324868,-0.9474713301844618,0.9474713301844618,True,False,0.5086947199639196,-0.7627012994851312,True,0.9296608014521566,-1.1836673809733682,True,1.014606240849516,-1.2686128203707276,True,0.2745971345211566,-0.5260882428502751,False,335,0.335,0.20-<0.50,True,False
774,Vietnam,Yên Bái,21.715420185158635,104.8939487766186,1.5254516720240894,-1.8451193575317943,1.8451193575317943,True,True,0.6190739434748097,-2.117901687779636,True,0.2425354024346951,-1.7413631467395214,True,0.17419832506799476,-1.6730260693728212,True,1.1037519094449957,-2.1179344618027356,True,981,0.981,>=0.80,True,True
796,Venezuela,Villa del Rosario,10.324118082213875,-72.31847990626501,0.740692450857802,-1.7525341744014526,1.7525341744014526,True,True,0.4935469466046671,-1.932309528991423,True,0.38633977734090946,-1.8251023597276652,True,-0.08423064772801547,-1.3545319346587403,True,0.9407736779814975,-2.0291662106885537,True,588,0.588,0.50-<0.80,True,True
806,Spain,Telde,27.991117392501188,-15.393495697349596,0.6353861611416952,-0.8717343273924258,0.8717343273924258,True,True,0.582934746858132,-1.0611759113272818,True,0.7193972672375407,-1.1976384317066906,True,0.6003500583622214,-1.0785912228313714,True,0.8085614047688247,-1.108159585931879,True,436,0.436,0.20-<0.50,True,False
846,Albania,Elbasan,41.113702867101765,20.0863401700161,0.6167272727769653,-1.072990277363293,1.072990277363293,True,False,0.17504833474370718,-1.260586071230486,True,0.2983135233798839,-1.3838512598666628,True,-0.2447399827831811,-0.8407977537035978,True,0.7851351302986777,-1.3862948356583589,True,442,0.442,0.20-<0.50,True,False
