match_id,event_component_id,event_date_utc,event_city_name,event_year,dominant_hazard,control_component_id,control_city_name,placebo_source_event_component_id,placebo_date_utc,placebo_source_event_year,placebo_source_rule,placebo_year_distance,placebo_month_distance,event_gpm_event_subset_precip_mm_est,control_gpm_event_subset_precip_mm_est,placebo_event_gpm_event_subset_precip_mm_est,observed_diff,placebo_diff,observed_minus_placebo_diff,placebo_status
4942|2020-01-21|Celaya,4942,2020-01-21,Celaya,2020,low_ceiling_1000m,6696,Matamoros,4942.0,2022-12-26,2022.0,same_control_component_hazard_cross_year_month_window,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
4942|2020-01-21|Celaya,4942,2020-01-21,Celaya,2020,low_ceiling_1000m,4288,San Francisco del Rincón,4942.0,2022-12-26,2022.0,same_control_component_hazard_cross_year_month_window,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
4942|2020-01-21|Celaya,4942,2020-01-21,Celaya,2020,low_ceiling_1000m,4134,Chihuahua,4942.0,2022-12-26,2022.0,same_control_component_hazard_cross_year_month_window,2.0,1.0,0.0,0.051111,0.0,-0.051111,-0.051111,0.0,ok_control_day
4942|2020-08-29|Celaya,4942,2020-08-29,Celaya,2020,low_ceiling_1000m,6696,Matamoros,4942.0,2021-09-02,2021.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
4942|2020-08-29|Celaya,4942,2020-08-29,Celaya,2020,low_ceiling_1000m,4288,San Francisco del Rincón,4942.0,2021-09-02,2021.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.0,0.0,0.26,0.0,0.26,-0.26,ok_control_day
4942|2020-08-29|Celaya,4942,2020-08-29,Celaya,2020,low_ceiling_1000m,4134,Chihuahua,4942.0,2021-09-02,2021.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.0,0.0,0.086111,0.0,0.086111,-0.086111,ok_control_day
4379|2020-07-08|Karadeniz Ereğli,4379,2020-07-08,Karadeniz Ereğli,2020,low_ceiling_1000m,3459,Yalova,4379.0,2020-06-15,2020.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.405556,0.0,0.0,0.405556,0.0,0.405556,ok_control_day
4379|2020-07-08|Karadeniz Ereğli,4379,2020-07-08,Karadeniz Ereğli,2020,low_ceiling_1000m,4341,Düzce,4379.0,2020-06-15,2020.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.405556,0.0,1.791111,0.405556,1.791111,-1.385555,ok_control_day
4379|2020-07-08|Karadeniz Ereğli,4379,2020-07-08,Karadeniz Ereğli,2020,low_ceiling_1000m,858,Tekirdağ,4379.0,2020-06-15,2020.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.405556,0.0,1.52,0.405556,1.52,-1.114444,ok_control_day
4379|2020-06-15|Karadeniz Ereğli,4379,2020-06-15,Karadeniz Ereğli,2020,low_ceiling_1000m,3459,Yalova,4379.0,2020-07-08,2020.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.254444,0.0,0.0,0.254444,0.0,0.254444,ok_control_day
4379|2020-06-15|Karadeniz Ereğli,4379,2020-06-15,Karadeniz Ereğli,2020,low_ceiling_1000m,4341,Düzce,4379.0,2020-07-08,2020.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.254444,1.791111,0.0,-1.536667,-1.791111,0.254444,ok_control_day
4379|2020-06-15|Karadeniz Ereğli,4379,2020-06-15,Karadeniz Ereğli,2020,low_ceiling_1000m,858,Tekirdağ,4379.0,2020-07-08,2020.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.254444,1.52,0.0,-1.265556,-1.52,0.254444,ok_control_day
175|2020-04-23|Điện Biên Phủ,175,2020-04-23,Điện Biên Phủ,2020,thunder_or_convective,1739,Phúc Yên,175.0,2021-05-01,2021.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.0,0.065556,0.124444,-0.065556,0.058888,-0.124444,ok_control_day
175|2020-04-23|Điện Biên Phủ,175,2020-04-23,Điện Biên Phủ,2020,thunder_or_convective,5031,Trang Bang,175.0,2021-05-01,2021.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
175|2020-04-23|Điện Biên Phủ,175,2020-04-23,Điện Biên Phủ,2020,thunder_or_convective,3961,Uông Bí,,,,missing_control_day_donor,,,0.0,0.151667,,-0.151667,,,missing_placebo_or_control_metric
175|2020-08-15|Điện Biên Phủ,175,2020-08-15,Điện Biên Phủ,2020,thunder_or_convective,1739,Phúc Yên,175.0,2021-07-28,2021.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.826111,0.832778,0.088333,-0.006667,-0.744445,0.737778,ok_control_day
175|2020-08-15|Điện Biên Phủ,175,2020-08-15,Điện Biên Phủ,2020,thunder_or_convective,5031,Trang Bang,175.0,2021-07-28,2021.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,0.826111,0.0,0.0,0.826111,0.0,0.826111,ok_control_day
175|2020-08-15|Điện Biên Phủ,175,2020-08-15,Điện Biên Phủ,2020,thunder_or_convective,3961,Uông Bí,175.0,2023-09-12,2023.0,same_control_component_hazard_cross_year_month_window,3.0,1.0,0.826111,0.010556,0.460556,0.815555,0.45,0.365555,ok_control_day
10954|2020-09-01|Giridih,10954,2020-09-01,Giridih,2020,thunder_or_convective,10132,Thanjavur,,,,missing_control_day_donor,,,2.820556,4.448333,,-1.627777,,,missing_placebo_or_control_metric
10954|2020-09-01|Giridih,10954,2020-09-01,Giridih,2020,thunder_or_convective,10080,Siltara,,,,missing_control_day_donor,,,2.820556,0.0,,2.820556,,,missing_placebo_or_control_metric
10954|2020-09-01|Giridih,10954,2020-09-01,Giridih,2020,thunder_or_convective,11432,Chandpara,,,,missing_control_day_donor,,,2.820556,0.748889,,2.071667,,,missing_placebo_or_control_metric
10954|2020-12-10|Giridih,10954,2020-12-10,Giridih,2020,low_vis_1km,10132,Thanjavur,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
10954|2020-12-10|Giridih,10954,2020-12-10,Giridih,2020,low_vis_1km,10080,Siltara,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
10954|2020-12-10|Giridih,10954,2020-12-10,Giridih,2020,low_vis_1km,11432,Chandpara,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
10433|2020-05-08|Baishan,10433,2020-05-08,Baishan,2020,low_vis_5km,10025,Benxi,,,,missing_control_day_donor,,,0.0,0.083889,,-0.083889,,,missing_placebo_or_control_metric
10433|2020-05-08|Baishan,10433,2020-05-08,Baishan,2020,low_vis_5km,9949,Qianjin,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
10433|2020-05-08|Baishan,10433,2020-05-08,Baishan,2020,low_vis_5km,9991,Yiyuan,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
10433|2020-03-09|Baishan,10433,2020-03-09,Baishan,2020,low_vis_5km,10025,Benxi,10433.0,2023-02-17,2023.0,same_control_component_hazard_cross_year_month_window,3.0,1.0,0.001667,0.0,0.0,0.001667,0.0,0.001667,ok_control_day
10433|2020-03-09|Baishan,10433,2020-03-09,Baishan,2020,low_vis_5km,9949,Qianjin,10433.0,2023-02-17,2023.0,same_control_component_hazard_cross_year_month_window,3.0,1.0,0.001667,0.0,0.0,0.001667,0.0,0.001667,ok_control_day
10433|2020-03-09|Baishan,10433,2020-03-09,Baishan,2020,low_vis_5km,9991,Yiyuan,,,,missing_control_day_donor,,,0.001667,0.018333,,-0.016666,,,missing_placebo_or_control_metric
7672|2020-12-27|Zigong,7672,2020-12-27,Zigong,2020,fog,10851,Yangjiang,7672.0,2020-12-26,2020.0,same_control_component_hazard_same_year_month_window,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
7672|2020-12-27|Zigong,7672,2020-12-27,Zigong,2020,fog,9653,Ningming,7672.0,2020-12-26,2020.0,same_control_component_hazard_same_year_month_window,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
7672|2020-12-27|Zigong,7672,2020-12-27,Zigong,2020,fog,7775,Xingping,7672.0,2020-12-26,2020.0,same_control_component_hazard_same_year_month_window,0.0,0.0,0.0,0.057778,0.0,-0.057778,-0.057778,0.0,ok_control_day
7672|2020-12-26|Zigong,7672,2020-12-26,Zigong,2020,fog,10851,Yangjiang,7672.0,2020-12-27,2020.0,same_control_component_hazard_same_year_month_window,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
7672|2020-12-26|Zigong,7672,2020-12-26,Zigong,2020,fog,9653,Ningming,7672.0,2020-12-27,2020.0,same_control_component_hazard_same_year_month_window,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
7672|2020-12-26|Zigong,7672,2020-12-26,Zigong,2020,fog,7775,Xingping,7672.0,2020-12-27,2020.0,same_control_component_hazard_same_year_month_window,0.0,0.0,0.0,0.0,0.057778,0.0,0.057778,-0.057778,ok_control_day
3795|2020-12-03|Francisco Beltrão,3795,2020-12-03,Francisco Beltrão,2020,gust_15ms,2872,Foz do Iguaçu,3795.0,2024-01-09,2024.0,same_control_component_hazard_cross_year_month_window,4.0,1.0,1.972222,10.052222,0.0,-8.08,-10.052222,1.972222,ok_control_day
3795|2020-12-03|Francisco Beltrão,3795,2020-12-03,Francisco Beltrão,2020,gust_15ms,6334,Lençóis Paulista,3795.0,2024-01-09,2024.0,same_control_component_hazard_cross_year_month_window,4.0,1.0,1.972222,0.028333,0.0,1.943889,-0.028333,1.972222,ok_control_day
3795|2020-12-03|Francisco Beltrão,3795,2020-12-03,Francisco Beltrão,2020,gust_15ms,7266,Amparo,3795.0,2024-01-09,2024.0,same_control_component_hazard_cross_year_month_window,4.0,1.0,1.972222,0.0,0.0,1.972222,0.0,1.972222,ok_control_day
3795|2020-06-30|Francisco Beltrão,3795,2020-06-30,Francisco Beltrão,2020,gust_15ms,2872,Foz do Iguaçu,3795.0,2021-06-24,2021.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,2.486111,0.37,2.533889,2.116111,2.163889,-0.047778,ok_control_day
3795|2020-06-30|Francisco Beltrão,3795,2020-06-30,Francisco Beltrão,2020,gust_15ms,6334,Lençóis Paulista,3795.0,2021-06-24,2021.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,2.486111,0.0,0.0,2.486111,0.0,2.486111,ok_control_day
3795|2020-06-30|Francisco Beltrão,3795,2020-06-30,Francisco Beltrão,2020,gust_15ms,7266,Amparo,3795.0,2024-06-14,2024.0,same_control_component_hazard_cross_year_month_window,4.0,0.0,2.486111,0.0,0.0,2.486111,0.0,2.486111,ok_control_day
10936|2020-09-01|Phusro,10936,2020-09-01,Phusro,2020,thunder_or_convective,9446,Kapri Kheda,,,,missing_control_day_donor,,,2.41,0.0,,2.41,,,missing_placebo_or_control_metric
10936|2020-09-01|Phusro,10936,2020-09-01,Phusro,2020,thunder_or_convective,11394,Chakdaha,,,,missing_control_day_donor,,,2.41,1.220556,,1.189444,,,missing_placebo_or_control_metric
10936|2020-09-01|Phusro,10936,2020-09-01,Phusro,2020,thunder_or_convective,10228,Mangalagiri,,,,missing_control_day_donor,,,2.41,0.402222,,2.007778,,,missing_placebo_or_control_metric
10936|2020-12-10|Phusro,10936,2020-12-10,Phusro,2020,low_vis_1km,9446,Kapri Kheda,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
10936|2020-12-10|Phusro,10936,2020-12-10,Phusro,2020,low_vis_1km,11394,Chakdaha,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
10936|2020-12-10|Phusro,10936,2020-12-10,Phusro,2020,low_vis_1km,10228,Mangalagiri,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
8128|2020-09-22|Palu,8128,2020-09-22,Palu,2020,thunder_or_convective,7895,Kecamatan Kopang,8128.0,2024-10-26,2024.0,same_control_component_hazard_cross_year_month_window,4.0,1.0,0.353889,0.0,0.0,0.353889,0.0,0.353889,ok_control_day
8128|2020-09-22|Palu,8128,2020-09-22,Palu,2020,thunder_or_convective,7797,Ubud,8128.0,2024-10-26,2024.0,same_control_component_hazard_cross_year_month_window,4.0,1.0,0.353889,0.0,0.0,0.353889,0.0,0.353889,ok_control_day
8128|2020-09-22|Palu,8128,2020-09-22,Palu,2020,thunder_or_convective,6057,Kadipaten,,,,missing_control_day_donor,,,0.353889,0.122222,,0.231667,,,missing_placebo_or_control_metric
8128|2020-09-06|Palu,8128,2020-09-06,Palu,2020,low_vis_5km,7895,Kecamatan Kopang,,,,missing_control_day_donor,,,8.297222,0.0,,8.297222,,,missing_placebo_or_control_metric
8128|2020-09-06|Palu,8128,2020-09-06,Palu,2020,low_vis_5km,7797,Ubud,,,,missing_control_day_donor,,,8.297222,0.0,,8.297222,,,missing_placebo_or_control_metric
8128|2020-09-06|Palu,8128,2020-09-06,Palu,2020,low_vis_5km,6057,Kadipaten,,,,missing_control_day_donor,,,8.297222,0.0,,8.297222,,,missing_placebo_or_control_metric
4263|2020-01-19|Rzeszów,4263,2020-01-19,Rzeszów,2020,fog,3850,Wołomin,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
4263|2020-01-19|Rzeszów,4263,2020-01-19,Rzeszów,2020,fog,3403,Bełchatów,4263.0,2024-12-02,2024.0,same_control_component_hazard_cross_year_month_window,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
4263|2020-01-19|Rzeszów,4263,2020-01-19,Rzeszów,2020,fog,3068,Częstochowa,4263.0,2024-12-02,2024.0,same_control_component_hazard_cross_year_month_window,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
4263|2020-11-09|Rzeszów,4263,2020-11-09,Rzeszów,2020,fog,3850,Wołomin,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
4263|2020-11-09|Rzeszów,4263,2020-11-09,Rzeszów,2020,fog,3403,Bełchatów,4263.0,2021-11-17,2021.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
4263|2020-11-09|Rzeszów,4263,2020-11-09,Rzeszów,2020,fog,3068,Częstochowa,4263.0,2024-12-02,2024.0,same_control_component_hazard_cross_year_month_window,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
3944|2020-01-29|Belgorod,3944,2020-01-29,Belgorod,2020,low_vis_5km,6031,Ulyanovsk,3944.0,2021-01-23,2021.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.276667,0.227778,-0.276667,-0.048889,-0.227778,ok_control_day
3944|2020-01-29|Belgorod,3944,2020-01-29,Belgorod,2020,low_vis_5km,7378,Young Leninist,3944.0,2021-01-23,2021.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
3944|2020-01-29|Belgorod,3944,2020-01-29,Belgorod,2020,low_vis_5km,6673,Лобаново,3944.0,2021-01-23,2021.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
3944|2020-11-04|Belgorod,3944,2020-11-04,Belgorod,2020,fog,6031,Ulyanovsk,,,,missing_control_day_donor,,,0.0,0.001667,,-0.001667,,,missing_placebo_or_control_metric
3944|2020-11-04|Belgorod,3944,2020-11-04,Belgorod,2020,fog,7378,Young Leninist,,,,missing_control_day_donor,,,0.0,0.341667,,-0.341667,,,missing_placebo_or_control_metric
3944|2020-11-04|Belgorod,3944,2020-11-04,Belgorod,2020,fog,6673,Лобаново,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
6403|2020-02-01|Nizhnekamsk,6403,2020-02-01,Nizhnekamsk,2020,low_ceiling_300m,6031,Ulyanovsk,,,,missing_control_day_donor,,,0.0,0.016667,,-0.016667,,,missing_placebo_or_control_metric
6403|2020-02-01|Nizhnekamsk,6403,2020-02-01,Nizhnekamsk,2020,low_ceiling_300m,6242,Dimitrovgrad,,,,missing_control_day_donor,,,0.0,0.136667,,-0.136667,,,missing_placebo_or_control_metric
6403|2020-02-01|Nizhnekamsk,6403,2020-02-01,Nizhnekamsk,2020,low_ceiling_300m,6673,Лобаново,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
6403|2020-01-21|Nizhnekamsk,6403,2020-01-21,Nizhnekamsk,2020,low_ceiling_1000m,6031,Ulyanovsk,6403.0,2021-01-24,2021.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.27,0.037778,-0.27,-0.232222,-0.037778,ok_control_day
6403|2020-01-21|Nizhnekamsk,6403,2020-01-21,Nizhnekamsk,2020,low_ceiling_1000m,6242,Dimitrovgrad,6403.0,2021-01-24,2021.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.028333,0.0,-0.028333,-0.028333,0.0,ok_control_day
6403|2020-01-21|Nizhnekamsk,6403,2020-01-21,Nizhnekamsk,2020,low_ceiling_1000m,6673,Лобаново,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
10210|2020-01-03|Neyveli Township,10210,2020-01-03,Neyveli Township,2020,low_vis_5km,10842,Pontinamallayyapalem,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
10210|2020-01-03|Neyveli Township,10210,2020-01-03,Neyveli Township,2020,low_vis_5km,11388,Durgachak,,,,missing_control_day_donor,,,0.0,0.201111,,-0.201111,,,missing_placebo_or_control_metric
10210|2020-01-03|Neyveli Township,10210,2020-01-03,Neyveli Township,2020,low_vis_5km,9614,Anchal,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
10210|2020-11-25|Neyveli Township,10210,2020-11-25,Neyveli Township,2020,low_vis_5km,10842,Pontinamallayyapalem,,,,missing_control_day_donor,,,11.467222,0.048333,,11.418889,,,missing_placebo_or_control_metric
10210|2020-11-25|Neyveli Township,10210,2020-11-25,Neyveli Township,2020,low_vis_5km,11388,Durgachak,10210.0,2022-11-11,2022.0,same_control_component_hazard_cross_year_month_window,2.0,0.0,11.467222,0.0,0.0,11.467222,0.0,11.467222,ok_control_day
10210|2020-11-25|Neyveli Township,10210,2020-11-25,Neyveli Township,2020,low_vis_5km,9614,Anchal,,,,missing_control_day_donor,,,11.467222,0.0,,11.467222,,,missing_placebo_or_control_metric
8387|2020-07-01|Timika,8387,2020-07-01,Timika,2020,low_ceiling_1000m,2237,Perbaungan,3783.0,2020-07-24,2020.0,same_control_component_hazard_same_year_month_window,0.0,0.0,4.594444,0.0,0.0,4.594444,0.0,4.594444,ok_control_day
8387|2020-07-01|Timika,8387,2020-07-01,Timika,2020,low_ceiling_1000m,6057,Kadipaten,,,,missing_control_day_donor,,,4.594444,0.0,,4.594444,,,missing_placebo_or_control_metric
8387|2020-07-01|Timika,8387,2020-07-01,Timika,2020,low_ceiling_1000m,7888,Praya,8387.0,2021-08-31,2021.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,4.594444,0.0,0.0,4.594444,0.0,4.594444,ok_control_day
8387|2020-04-08|Timika,8387,2020-04-08,Timika,2020,low_ceiling_1000m,2237,Perbaungan,3783.0,2022-04-11,2022.0,same_control_component_hazard_cross_year_month_window,2.0,0.0,8.366667,0.0,0.007778,8.366667,0.007778,8.358889,ok_control_day
8387|2020-04-08|Timika,8387,2020-04-08,Timika,2020,low_ceiling_1000m,6057,Kadipaten,,,,missing_control_day_donor,,,8.366667,5.503333,,2.863334,,,missing_placebo_or_control_metric
8387|2020-04-08|Timika,8387,2020-04-08,Timika,2020,low_ceiling_1000m,7888,Praya,,,,missing_control_day_donor,,,8.366667,0.0,,8.366667,,,missing_placebo_or_control_metric
56|2020-02-09|Brest,56,2020-02-09,Brest,2020,strong_wind,1585,Caen,,,,missing_control_day_donor,,,0.490556,0.085556,,0.405,,,missing_placebo_or_control_metric
56|2020-02-09|Brest,56,2020-02-09,Brest,2020,strong_wind,544,Saint-Nazaire,,,,missing_control_day_donor,,,0.490556,0.0,,0.490556,,,missing_placebo_or_control_metric
56|2020-02-09|Brest,56,2020-02-09,Brest,2020,strong_wind,944,Cherbourg-en-Cotentin,,,,missing_control_day_donor,,,0.490556,0.600556,,-0.11,,,missing_placebo_or_control_metric
56|2020-11-01|Brest,56,2020-11-01,Brest,2020,low_vis_5km,1585,Caen,,,,missing_control_day_donor,,,0.063333,0.0,,0.063333,,,missing_placebo_or_control_metric
56|2020-11-01|Brest,56,2020-11-01,Brest,2020,low_vis_5km,544,Saint-Nazaire,56.0,2024-12-25,2024.0,same_control_component_hazard_cross_year_month_window,4.0,1.0,0.063333,0.031111,0.105,0.032222,0.073889,-0.041667,ok_control_day
56|2020-11-01|Brest,56,2020-11-01,Brest,2020,low_vis_5km,944,Cherbourg-en-Cotentin,,,,missing_control_day_donor,,,0.063333,0.001667,,0.061666,,,missing_placebo_or_control_metric
2617|2020-04-26|Río Cuarto,2617,2020-04-26,Río Cuarto,2020,low_vis_5km,3443,Funes,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
2617|2020-04-26|Río Cuarto,2617,2020-04-26,Río Cuarto,2020,low_vis_5km,4739,Puerto Iguazú,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
2617|2020-04-26|Río Cuarto,2617,2020-04-26,Río Cuarto,2020,low_vis_5km,928,San Martín,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
2617|2020-04-27|Río Cuarto,2617,2020-04-27,Río Cuarto,2020,low_ceiling_1000m,3443,Funes,2617.0,2021-04-09,2021.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.0,24.840556,0.0,24.840556,-24.840556,ok_control_day
2617|2020-04-27|Río Cuarto,2617,2020-04-27,Río Cuarto,2020,low_ceiling_1000m,4739,Puerto Iguazú,2617.0,2021-04-09,2021.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
2617|2020-04-27|Río Cuarto,2617,2020-04-27,Río Cuarto,2020,low_ceiling_1000m,928,San Martín,2617.0,2021-04-09,2021.0,same_control_component_hazard_cross_year_month_window,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
3783|2020-11-15|Pangkalan Kerinci,3783,2020-11-15,Pangkalan Kerinci,2020,low_ceiling_1000m,2237,Perbaungan,3783.0,2021-10-20,2021.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,2.611667,0.018333,8.568889,2.593334,8.550556,-5.957222,ok_control_day
3783|2020-11-15|Pangkalan Kerinci,3783,2020-11-15,Pangkalan Kerinci,2020,low_ceiling_1000m,7522,Bangkalan,3783.0,2021-10-20,2021.0,same_control_component_hazard_cross_year_month_window,1.0,1.0,2.611667,0.150556,0.0,2.461111,-0.150556,2.611667,ok_control_day
3783|2020-11-15|Pangkalan Kerinci,3783,2020-11-15,Pangkalan Kerinci,2020,low_ceiling_1000m,7818,Semarapura,,,,missing_control_day_donor,,,2.611667,0.0,,2.611667,,,missing_placebo_or_control_metric
3783|2020-07-24|Pangkalan Kerinci,3783,2020-07-24,Pangkalan Kerinci,2020,low_ceiling_1000m,2237,Perbaungan,8387.0,2020-07-01,2020.0,same_control_component_hazard_same_year_month_window,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
3783|2020-07-24|Pangkalan Kerinci,3783,2020-07-24,Pangkalan Kerinci,2020,low_ceiling_1000m,7522,Bangkalan,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
3783|2020-07-24|Pangkalan Kerinci,3783,2020-07-24,Pangkalan Kerinci,2020,low_ceiling_1000m,7818,Semarapura,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
1031|2020-09-28|Hamilton,1031,2020-09-28,Hamilton,2020,strong_wind,505,Wellington,1031.0,2020-09-18,2020.0,same_control_component_hazard_same_year_month_window,0.0,0.0,1.28,0.0,0.0,1.28,0.0,1.28,ok_control_day
1031|2020-09-28|Hamilton,1031,2020-09-28,Hamilton,2020,strong_wind,647,Lower Hutt,1031.0,2020-09-18,2020.0,same_control_component_hazard_same_year_month_window,0.0,0.0,1.28,0.0,0.0,1.28,0.0,1.28,ok_control_day
1031|2020-09-28|Hamilton,1031,2020-09-28,Hamilton,2020,strong_wind,1681,Le Havre,1031.0,2020-09-18,2020.0,same_control_component_hazard_same_year_month_window,0.0,0.0,1.28,0.0,0.0,1.28,0.0,1.28,ok_control_day
1031|2020-09-18|Hamilton,1031,2020-09-18,Hamilton,2020,strong_wind,505,Wellington,1031.0,2020-09-28,2020.0,same_control_component_hazard_same_year_month_window,0.0,0.0,0.196111,0.0,0.0,0.196111,0.0,0.196111,ok_control_day
1031|2020-09-18|Hamilton,1031,2020-09-18,Hamilton,2020,strong_wind,647,Lower Hutt,1031.0,2020-09-28,2020.0,same_control_component_hazard_same_year_month_window,0.0,0.0,0.196111,0.0,0.0,0.196111,0.0,0.196111,ok_control_day
1031|2020-09-18|Hamilton,1031,2020-09-18,Hamilton,2020,strong_wind,1681,Le Havre,1031.0,2020-09-28,2020.0,same_control_component_hazard_same_year_month_window,0.0,0.0,0.196111,0.0,0.0,0.196111,0.0,0.196111,ok_control_day
4339|2020-01-19|Lublin,4339,2020-01-19,Lublin,2020,low_ceiling_1000m,3850,Wołomin,4339.0,2020-12-17,2020.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
4339|2020-01-19|Lublin,4339,2020-01-19,Lublin,2020,low_ceiling_1000m,3068,Częstochowa,4339.0,2020-12-17,2020.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
4339|2020-01-19|Lublin,4339,2020-01-19,Lublin,2020,low_ceiling_1000m,3403,Bełchatów,4339.0,2020-12-17,2020.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
4339|2020-12-17|Lublin,4339,2020-12-17,Lublin,2020,low_ceiling_1000m,3850,Wołomin,4339.0,2020-01-19,2020.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
4339|2020-12-17|Lublin,4339,2020-12-17,Lublin,2020,low_ceiling_1000m,3068,Częstochowa,4339.0,2020-01-19,2020.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
4339|2020-12-17|Lublin,4339,2020-12-17,Lublin,2020,low_ceiling_1000m,3403,Bełchatów,4339.0,2020-01-19,2020.0,same_control_component_hazard_same_year_month_window,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ok_control_day
2044|2020-12-05|Vinnytsia,2044,2020-12-05,Vinnytsia,2020,fog,2506,Pervomaisk,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
2044|2020-12-05|Vinnytsia,2044,2020-12-05,Vinnytsia,2020,fog,4030,Lozova,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
2044|2020-12-05|Vinnytsia,2044,2020-12-05,Vinnytsia,2020,fog,1089,Kovel,,,,missing_control_day_donor,,,0.0,0.0,,0.0,,,missing_placebo_or_control_metric
