draw,retained_2024,countries_2024,overlap_with_primary_count_2024,jaccard_vs_primary_q75_2024,w_demand,w_hazard,w_urban_form
310,591,94,412,0.4963855421686747,0.0392079654978478,0.5988930981982264,0.3618989363039256
311,658,94,480,0.5790108564535585,0.0818571213875873,0.4904002840256081,0.4277425945868047
312,637,76,385,0.4263565891472868,0.6810566254104496,0.0550496502548558,0.2638937243346945
313,671,77,428,0.47874720357941836,0.6329280157660995,0.1386309597901344,0.2284410244437661
314,659,86,520,0.6582278481012658,0.2662114094760284,0.4599195494070103,0.2738690411169612
315,508,77,259,0.2877777777777778,0.0459031839430154,0.8534766260796766,0.100620189977308
316,630,76,429,0.5035211267605634,0.4048190563909713,0.5069407777555335,0.0882401658534951
317,635,84,465,0.5663824604141291,0.2428658190001105,0.5105993821779089,0.2465347988219805
318,764,98,453,0.4708939708939709,0.0098792479716089,0.3011261288974978,0.6889946231308932
319,741,95,540,0.6338028169014085,0.2145244937933285,0.308648686627668,0.4768268195790034
320,664,92,497,0.6075794621026895,0.1322912783304206,0.4820766994953706,0.3856320221742088
321,685,88,533,0.663760896637609,0.1829927810782162,0.4316213980221674,0.3853858208996165
322,738,84,561,0.677536231884058,0.3796954559832789,0.2431867829466552,0.3771177610700658
323,614,75,397,0.4573732718894009,0.3928964557204722,0.5541517069579094,0.0529518373216184
324,691,79,500,0.5938242280285035,0.4513837294551936,0.3893862526243906,0.1592300179204157
325,532,78,308,0.352,0.1927761319332468,0.746661098732452,0.0605627693343011
326,660,95,476,0.5700598802395209,0.0750353789760058,0.4903376940562018,0.4346269269677924
327,686,68,300,0.2892960462873674,0.8215074079249275,0.1734601463299807,0.0050324457450917
328,746,87,581,0.7120098039215687,0.3611854287246874,0.2609341361592828,0.3778804351160297
329,650,71,353,0.37236286919831224,0.738326670472948,0.0956527309291006,0.1660205985979513
330,682,68,340,0.3423967774420947,0.7583641366100841,0.1592985948231335,0.0823372685667824
331,696,85,579,0.75390625,0.3278451656940531,0.3882523191744543,0.2839025151314924
332,764,92,441,0.4527720739219713,0.2025162418414015,0.0828439214675785,0.7146398366910198
333,717,85,465,0.5149501661129569,0.3924343374662918,0.0844073431058107,0.5231583194278974
334,653,96,443,0.5145180023228804,0.0151544206198652,0.5202582443459786,0.4645873350341561
335,734,89,445,0.4734042553191489,0.3193789005857221,0.0500348698135208,0.630586229600757
336,746,96,510,0.5749718151071026,0.1278998888994643,0.3673252683141679,0.5047748427863676
337,718,99,478,0.5364758698092031,0.0474164256919971,0.4246001585094723,0.5279834157985306
338,640,93,478,0.5879458794587946,0.123368339412901,0.5091379820896076,0.3674936784974913
339,674,78,491,0.5887290167865707,0.4173469704522137,0.4311658304129082,0.1514871991348779
340,735,98,467,0.5081610446137106,0.0230379095544272,0.4094274018429849,0.5675346886025877
341,602,79,405,0.47759433962264153,0.3297970586002836,0.5562430887663744,0.1139598526333419
342,625,77,426,0.5011764705882353,0.3675259792124692,0.520206082240764,0.1122679385467666
343,768,92,480,0.5111821086261981,0.1995906469263776,0.1706275959584803,0.6297817571151418
344,739,88,506,0.5723981900452488,0.3486086447410175,0.1583331320457562,0.4930582232132263
345,694,74,420,0.4540540540540541,0.6327185621174372,0.2000747799271022,0.1672066579554607
346,683,71,408,0.4406047516198704,0.6036644859884217,0.3145009664548616,0.0818345475567167
347,745,97,396,0.396,0.1184328141970853,0.0015800384929884,0.8799871473099263
348,610,83,433,0.5229468599033816,0.2010285715797385,0.5486689445799464,0.2503024838403149
349,660,75,452,0.5261932479627474,0.4582493802685035,0.4525704327723929,0.0891801869591036
350,695,79,508,0.6062052505966588,0.4535285237851775,0.367445060397359,0.1790264158174635
351,687,72,429,0.47194719471947194,0.5646629892990143,0.344060966801782,0.0912760438992038
352,699,74,471,0.5358361774744027,0.5054639235553173,0.3663575962033303,0.1281784802413522
353,634,83,474,0.5844636251541308,0.2372872258860547,0.5014826109694925,0.2612301631444527
354,688,72,379,0.39479166666666665,0.6533802023857797,0.2889121148801097,0.0577076827341107
355,542,78,318,0.36342857142857143,0.1546853941810793,0.7077264016454424,0.1375882041734782
356,757,91,510,0.5679287305122495,0.2853679855522258,0.1854708411578603,0.5291611732899137
357,763,95,435,0.44433094994892747,0.1399919684757851,0.1125300987754847,0.7474779327487302
358,618,82,434,0.5197604790419161,0.2464786817101839,0.5391693154021021,0.214352002887714
359,521,81,277,0.3094972067039106,0.1174141611942362,0.81732175911497,0.0652640796907938
360,556,78,339,0.39055299539170507,0.1861902291548421,0.6699500106382895,0.1438597602068683
361,705,78,506,0.5952941176470589,0.5025768083225923,0.2082656771127254,0.2891575145646824
362,734,93,528,0.6161026837806302,0.1618553848751968,0.3578169089820536,0.4803277061427498
363,766,96,428,0.4327603640040445,0.0885659248073158,0.1354549299432524,0.7759791452494319
364,667,74,393,0.42486486486486486,0.6719624815991243,0.1383559367212294,0.1896815816796461
365,519,77,278,0.3116591928251121,0.165487861070298,0.8289405586423323,0.0055715802873697
366,780,98,450,0.45871559633027525,0.0221918820395479,0.2436234602409263,0.7341846577195257
367,712,84,478,0.5401129943502825,0.4289132196275285,0.1101855925637093,0.4609011878087623
368,708,89,566,0.7137452711223203,0.2348344692413093,0.3807315108468613,0.3844340199118295
369,510,80,256,0.2828729281767956,0.0598950620398744,0.86865081817079,0.0714541197893353
370,783,97,442,0.44556451612903225,0.0259537255581363,0.1944263238171447,0.779619950624719
371,689,80,474,0.5473441108545035,0.5070795661936885,0.1318737989754134,0.361046634830898
372,552,76,340,0.3939745075318656,0.2320618249224497,0.6751118535133372,0.092826321564213
373,713,89,554,0.6839506172839506,0.2138592469084149,0.3689467455238045,0.4171940075677806
374,716,97,479,0.5394144144144144,0.0578707484814367,0.4240653138051801,0.5180639377133831
375,645,95,479,0.5862913096695227,0.0961102806296937,0.5031379515548529,0.4007517678154534
376,692,76,480,0.5561993047508691,0.474678768627833,0.4079249363866284,0.1173962949855385
377,661,86,523,0.6628643852978454,0.2574528710859624,0.4596305633428518,0.2829165655711859
378,670,97,454,0.5236447520184544,0.0171800144150151,0.4893188139336036,0.4935011716513812
379,662,79,505,0.625,0.3136704140568521,0.456162833927445,0.2301667520157027
380,765,91,496,0.5391304347826087,0.2571780771864027,0.1661466375416364,0.5766752852719608
381,516,80,248,0.26985854189336234,0.0426689168273409,0.9106111547279544,0.0467199284447047
382,637,68,291,0.29187562688064195,0.8813974712812048,0.0230251949334247,0.0955773337853705
383,593,82,396,0.4669811320754717,0.2519664616681313,0.5829775030686815,0.1650560352631872
384,646,79,421,0.4805936073059361,0.5490375960206884,0.0188282323290574,0.4321341716502543
385,761,97,420,0.42338709677419356,0.102091702556509,0.1068463765892103,0.7910619208542807
386,559,89,367,0.43534994068801897,0.0441095847304567,0.6564741512356027,0.2994162640339404
387,777,98,464,0.48132780082987553,0.0695239750095166,0.2386602120605618,0.6918158129299214
388,520,84,289,0.3276643990929705,0.1227624446835675,0.7880213324579662,0.0892162228584663
389,769,98,471,0.49631190727081137,0.0966391779783866,0.2355940971859505,0.6677667248356628
390,668,72,349,0.3597938144329897,0.7486866595638741,0.1340515414341748,0.1172617990019512
391,700,79,498,0.5838218053927315,0.4647675216246551,0.380322053546316,0.1549104248290289
392,713,75,477,0.5377677564825254,0.5312756612878384,0.303686677286301,0.1650376614258605
393,666,72,356,0.3704474505723205,0.7373826622565545,0.1211086683581135,0.141508669385332
394,695,84,425,0.46145494028230183,0.4105916564223974,8.94827486320129e-05,0.5893188608289706
395,621,69,325,0.34318901795142553,0.808939778147695,0.0128272004265537,0.1782330214257512
396,679,70,381,0.40147523709167543,0.6377850336531261,0.3081814652590458,0.0540335010878281
397,680,90,510,0.6211936662606578,0.1317424427280215,0.4424690224473155,0.425788534824663
398,590,86,383,0.44638694638694637,0.1907304890565513,0.6118579765027302,0.1974115344407183
399,593,83,389,0.45497076023391814,0.217029251724401,0.6019642965253973,0.1810064517502016
400,690,79,464,0.5290763968072976,0.5549233623060814,0.1420743957342882,0.3030022419596305
401,641,78,412,0.4681818181818182,0.5806990920541992,0.0200133145148738,0.3992875934309268
402,630,75,409,0.4690366972477064,0.4385952594699568,0.5216180612448548,0.0397866792851884
403,546,78,326,0.3742824339839265,0.1716481293571539,0.6888099097544362,0.1395419608884096
404,735,92,550,0.6578947368421053,0.2376219707637279,0.3015353285135008,0.4608427007227713
405,770,99,467,0.48951781970649894,0.021779015722334,0.3535316356827555,0.6246893485949104
406,588,92,384,0.44912280701754387,0.1356654102996132,0.622211112964758,0.2421234767356288
407,685,83,432,0.4778761061946903,0.445487988947489,0.0201037044671148,0.5344083065853962
408,721,79,516,0.602803738317757,0.4813577466729433,0.3020565256393434,0.2165857276877133
409,593,86,427,0.5226438188494492,0.1575415364717529,0.5634152347166802,0.2790432288115669
410,713,84,484,0.55,0.4106173006245264,0.1196460871344339,0.4697366122410397
411,642,85,497,0.6243718592964824,0.236207403231616,0.4816235173067956,0.2821690794615883
412,759,96,390,0.38235294117647056,0.0548854753442976,0.0231366087202166,0.9219779159354856
413,717,90,549,0.6703296703296703,0.2030677895933173,0.3697712166799589,0.4271609937267238
414,756,96,533,0.6098398169336384,0.2183341330555037,0.2765461829111108,0.5051196840333855
415,650,72,433,0.4988479262672811,0.4769753554965447,0.4672416553699059,0.0557829891335492
416,712,87,443,0.4815217391304348,0.3836147878673191,0.0458715987455898,0.5705136133870911
417,675,85,545,0.6978233034571063,0.2907344258199532,0.43060614380942,0.2786594303706268
418,717,80,535,0.6422569027611045,0.4679674097227644,0.2574911393337957,0.2745414509434399
419,652,71,421,0.47732426303854875,0.4974625899152257,0.4685483188936407,0.0339890911911336
420,758,94,513,0.5725446428571429,0.264620003770573,0.2062938769112644,0.5290861193181625
421,688,79,462,0.5267958950969214,0.54530061480614,0.125618766282825,0.3290806189110351
422,696,84,464,0.5254813137032842,0.4609113930866745,0.09238224824374,0.4467063586695852
423,552,75,340,0.3939745075318656,0.2099259613747895,0.6707491479125305,0.1193248907126799
424,702,86,568,0.7235668789808917,0.3636831460202188,0.3766170441682115,0.2596998098115696
425,763,96,404,0.4,0.0411739650140252,0.0740533163260574,0.8847727186599174
426,625,83,443,0.531812725090036,0.2478906408840114,0.5246680001414095,0.2274413589745791
427,514,80,269,0.3002232142857143,0.0797906148440573,0.8230930717737095,0.0971163133822331
428,728,84,534,0.6319526627218935,0.4209705857426266,0.1949971290661398,0.3840322851912336
429,711,85,449,0.49178532311062434,0.4000229894521687,0.054947845287364,0.5450291652604673
430,638,71,331,0.3455114822546973,0.7922748317074711,0.066210786391726,0.1415143819008028
431,641,79,462,0.5566265060240964,0.3254887372163677,0.4904028036313275,0.1841084591523048
432,678,71,381,0.40189873417721517,0.6857455611793972,0.1613744797104884,0.1528799591101142
433,512,79,268,0.2994413407821229,0.0780267273042044,0.8255189089598682,0.0964543637359272
434,667,72,350,0.3615702479338843,0.7486009463313859,0.1318860746460793,0.1195129790225349
435,636,77,443,0.5248815165876777,0.3578698822214412,0.5085388519764534,0.1335912658021054
436,786,98,442,0.4442211055276382,0.0072402435124651,0.2228323364363128,0.769927420051222
437,526,84,301,0.3436073059360731,0.1253063875083771,0.7645209078457847,0.1101727046458381
438,568,77,356,0.41251448435689453,0.2502658281651443,0.6423781487386357,0.1073560230962199
439,536,85,311,0.3550228310502283,0.1008617583582542,0.7401645053422196,0.1589737362995261
440,599,84,426,0.5169902912621359,0.1801563412757194,0.5591203453036063,0.2607233134206742
441,660,86,523,0.6637055837563451,0.2037819329115792,0.4650765377248446,0.3311415293635762
442,681,70,377,0.3947643979057592,0.680076377214725,0.1909156201750546,0.1290080026102205
443,758,91,478,0.5134264232008593,0.2914209907951532,0.1281852965646834,0.5803937126401635
444,674,69,324,0.32367632367632365,0.7780860242836444,0.1716510198031384,0.0502629559132172
445,776,98,452,0.4635897435897436,0.0523856549046939,0.1996312617965453,0.7479830832987606
446,765,96,443,0.4552929085303186,0.1633465830558161,0.117209681013961,0.7194437359302228
447,639,83,494,0.6206030150753769,0.2405609412145969,0.485184330246879,0.274254728538524
448,687,81,454,0.5135746606334841,0.4821773420567865,0.0775111483548531,0.4403115095883602
449,672,81,438,0.49491525423728816,0.5099653763318752,0.0421236157437177,0.4479110079244071
450,680,83,429,0.47560975609756095,0.4661009025577619,0.0224414202475021,0.511457677194736
451,670,80,498,0.6051032806804374,0.4018886143468061,0.4262602800210173,0.1718511056321766
452,654,71,421,0.4762443438914027,0.5033701300200449,0.4619884211978712,0.0346414487820838
453,518,77,258,0.283205268935236,0.0933616116068431,0.8710428927536101,0.0355954956395466
454,625,76,406,0.4666666666666667,0.4233890112380699,0.5291615771857134,0.0474494115762164
455,514,74,266,0.29588431590656283,0.139725522119776,0.8530270448536532,0.0072474330265706
456,760,94,516,0.576536312849162,0.2322461054693242,0.2277096918640281,0.5400442026666475
457,768,98,468,0.4921135646687697,0.0931347909863115,0.2300696298513092,0.6767955791623791
458,691,72,464,0.5284738041002278,0.5120799265995648,0.3824275194971884,0.1054925539032467
459,684,86,562,0.7270375161707633,0.2751938140471374,0.4150975677075629,0.3097086182452995
460,615,83,442,0.5364077669902912,0.2142804662087412,0.5342967478909428,0.2514227859003157
461,727,87,442,0.4722222222222222,0.3330558316195265,0.0379373371827463,0.6290068311977273
462,668,76,399,0.43369565217391304,0.664908956274091,0.1401129622791062,0.1949780814468029
463,737,90,424,0.43983402489626555,0.2841359615195991,0.0068792508427017,0.7089847876376992
464,655,78,416,0.46741573033707867,0.6233697430444731,0.0608912466913651,0.3157390102641618
465,575,90,389,0.4647550776583035,0.0558763859141706,0.6284212759972019,0.3157023380886275
466,771,95,429,0.43202416918429004,0.0217316155926628,0.1721137412663116,0.8061546431410256
467,732,84,561,0.6824817518248175,0.4142374410552286,0.2455340294637655,0.3402285294810058
468,711,79,517,0.6118343195266273,0.4652997233078434,0.1954811261677675,0.339219150524389
469,713,98,474,0.5325842696629214,0.0449290024681741,0.4380801229296003,0.5169908746022256
470,530,84,297,0.33597285067873306,0.0342479502991055,0.7703946969773778,0.1953573527235165
471,551,86,339,0.3928157589803013,0.0129700202962737,0.7069069622441637,0.2801230174595626
472,755,96,406,0.406,0.1101336307771269,0.0448026083666125,0.8450637608562606
473,531,75,306,0.3493150684931507,0.2162855867888524,0.7565459397615798,0.0271684734495679
474,520,81,282,0.3172103487064117,0.1395127138785137,0.812168647471882,0.0483186386496041
475,737,95,521,0.6009227220299884,0.1480372959281299,0.36094364275384,0.4910190613180298
476,615,95,415,0.48766157461809634,0.0063470675737705,0.5784976925835832,0.4151552398426462
477,681,78,481,0.5652173913043478,0.4485315633635278,0.4241423932234321,0.1273260434130401
478,673,70,315,0.3121902874132805,0.7958138853454517,0.1485421932038923,0.0556439214506559
479,639,73,403,0.45434047350620066,0.4841268578625998,0.5061947259764319,0.0096784161609683
480,521,84,298,0.34096109839816935,0.1227604983302237,0.7662007725770554,0.1110387290927207
481,684,70,346,0.34984833164812945,0.737545674230408,0.1970781818500624,0.0653761439195295
482,516,81,285,0.3231292517006803,0.1372484836318187,0.7988122837441215,0.0639392326240596
483,712,80,520,0.6168446026097272,0.4574882451688611,0.1942865501947498,0.3482252046363889
484,633,74,358,0.38660907127429806,0.7372765141502867,0.0360190287412386,0.2267044571084746
485,764,95,426,0.43073811931243683,0.0883259291482574,0.1308203121802989,0.7808537586714436
486,516,77,255,0.27960526315789475,0.0917272700825159,0.890969804022332,0.0173029258951521
487,606,79,413,0.48933649289099523,0.3234776351570684,0.5512777456783668,0.1252446191645648
488,612,78,411,0.4823943661971831,0.3494186162386949,0.5439209953274334,0.1066603884338716
489,620,86,465,0.5769230769230769,0.185669757757451,0.5253993935169722,0.2889308487255766
490,692,86,570,0.7373868046571799,0.2954721905065616,0.4034785083445716,0.3010493011488667
491,689,94,485,0.5672514619883041,0.0832149765543676,0.458033884522027,0.4587511389236053
492,691,80,474,0.5460829493087558,0.4893296799277317,0.1155396084872111,0.3951307115850572
493,737,86,584,0.7263681592039801,0.3995714474422059,0.2723441310593637,0.3280844214984302
494,706,76,493,0.5706018518518519,0.4938379171563302,0.3392220289604386,0.1669400538832311
495,693,86,577,0.7522816166883963,0.3098240797280064,0.3903124853310849,0.2998634349409088
496,619,78,379,0.42536475869809204,0.6467914441143774,0.0082506509852646,0.344957904900358
497,639,74,360,0.3870967741935484,0.7289696337104141,0.0544870401787563,0.2165433261108296
498,699,78,498,0.5845070422535211,0.5046166996967302,0.1907597944074524,0.3046235058958174
499,588,94,406,0.48739495798319327,0.0336239488431656,0.6106535710664335,0.3557224800904008
500,720,99,476,0.5318435754189944,0.0433831059637708,0.4243688787485878,0.5322480152876414
501,694,86,545,0.68125,0.2014727616493085,0.4175466062545428,0.3809806320961487
502,668,68,273,0.2609942638623327,0.9251859971264788,0.0694981157692331,0.0053158871042879
503,767,93,444,0.45585215605749485,0.2500168308829395,0.0582068754127881,0.6917762937042722
504,636,71,356,0.38238453276047263,0.7326642410284006,0.0687388961636089,0.1985968628079905
505,605,88,451,0.5602484472049689,0.1711369334746899,0.5418700772942022,0.2869929892311078
506,668,69,285,0.27562862669245647,0.8947018577730089,0.0808925808087998,0.0244055614181913
507,743,90,575,0.702075702075702,0.2844197263941613,0.289366488750276,0.4262137848555627
508,707,78,507,0.5957696827262045,0.4992008573822394,0.2154542382815499,0.2853449043362107
509,747,85,544,0.6370023419203747,0.3506893308345741,0.220298258700558,0.4290124104648677
510,519,78,257,0.28148959474260676,0.0809400055166007,0.8741394344461937,0.0449205600372055
511,664,71,319,0.32028112449799195,0.8045599425846266,0.1113967973344142,0.0840432600809592
512,761,97,495,0.5398037077426391,0.1203426607856919,0.2951994057363113,0.5844579334779967
513,761,96,395,0.38839724680432647,0.035921234620435,0.0435257254767948,0.92055303990277
514,715,77,501,0.5791907514450867,0.5200302136719867,0.2413924373588486,0.2385773489691647
515,779,98,447,0.4547304170905392,0.0220705210858647,0.2326559943961234,0.7452734845180119
516,715,76,492,0.562929061784897,0.5034690741175976,0.3284155197230952,0.168115406159307
517,771,91,449,0.4614594039054471,0.2177582476467509,0.0855489560185012,0.6966927963347478
518,674,93,491,0.5887290167865707,0.0961289786510487,0.4683267944930131,0.4355442268559383
519,744,87,598,0.7503136762860728,0.3233203664841143,0.3021528864285978,0.3745267470872879
520,662,77,412,0.4572697003329634,0.6523836472129915,0.1251863512894911,0.2224300014975175
521,766,97,496,0.5385450597176982,0.1255992403666415,0.288582676403057,0.5858180832303014
522,642,70,318,0.3261538461538461,0.8225257518662727,0.0608656158157045,0.1166086323180225
523,715,79,527,0.6281287246722288,0.4772681757965581,0.2357898801769889,0.2869419440264528
524,756,89,495,0.5427631578947368,0.2838834591131956,0.1577171955966012,0.5583993452902031
525,766,92,466,0.4900105152471083,0.2379079827235327,0.1246728362673162,0.637419181009151
526,736,92,555,0.6670673076923077,0.2345975796360508,0.3187676991298351,0.446634721234114
527,718,81,528,0.6278240190249703,0.4534429335973948,0.3297258649415135,0.2168312014610917
528,620,71,341,0.36666666666666664,0.7648822745966054,0.021478376877429,0.2136393485259656
529,509,78,244,0.2663755458515284,0.0165118671071218,0.9427459558536124,0.0407421770392656
530,693,72,394,0.4147368421052632,0.6568130938775706,0.2182387109288131,0.1249481951936163
531,677,71,371,0.3876698014629049,0.7137639661121821,0.1501307045762701,0.1361053293115479
532,566,87,354,0.4101969872537659,0.0701995236259125,0.6704289746908783,0.2593715016832091
533,571,87,347,0.3965714285714286,0.0980590164150005,0.6711293831061943,0.2308116004788052
534,524,79,287,0.32319819819819817,0.1703967505231507,0.8049465397587665,0.0246567097180828
535,597,78,395,0.4630715123094959,0.3487206244858868,0.56362311005804,0.0876562654560732
536,511,77,252,0.27692307692307694,0.0777390670349523,0.9111511718690064,0.0111097610960413
537,752,94,419,0.4258130081300813,0.1567990391655541,0.0483735987768796,0.7948273620575661
538,757,97,383,0.37365853658536585,0.0344958578829997,0.0062092027683357,0.9592949393486646
539,680,69,384,0.40549102428722283,0.6171472485270515,0.368729524053021,0.0141232274199275
540,768,92,463,0.48430962343096234,0.2305696191760313,0.1162512034152463,0.6531791774087224
541,771,91,450,0.46296296296296297,0.2148062000224434,0.0886207737713358,0.6965730262062206
542,670,76,439,0.4977324263038549,0.6046635956970652,0.1306450045402899,0.2646913997626449
543,736,98,469,0.5108932461873639,0.0235720138067486,0.4124303924064288,0.5639975937868225
544,755,93,420,0.4259634888438134,0.1840218354580874,0.0403003682169614,0.775677796324951
545,544,78,327,0.37672811059907835,0.1649727296750417,0.6915300988221383,0.14349717150282
546,723,91,540,0.6474820143884892,0.1790769813158867,0.3734369429806933,0.4474860757034198
547,645,74,449,0.5301062573789846,0.4051611011162785,0.4796258931274622,0.1152130057562591
548,772,98,459,0.47614107883817425,0.0826778941985447,0.2092503376886401,0.708071768112815
549,691,84,440,0.4878048780487805,0.4343691517113448,0.0320570540454412,0.5335737942432139
550,671,81,516,0.6401985111662531,0.341413985714206,0.4345479120073128,0.2240381022784811
551,762,94,418,0.4201005025125628,0.0265952678793867,0.1385665591011619,0.8348381730194513
552,694,85,548,0.6875784190715182,0.3802756117094964,0.3846238560031135,0.23510053228739
553,678,71,375,0.39308176100628933,0.7053463750987334,0.15226829195312,0.1423853329481463
554,701,94,489,0.5666280417149478,0.082283135246626,0.4398412297858223,0.4778756349675516
555,745,99,482,0.5273522975929978,0.0617191321670023,0.374197614274754,0.5640832535582435
556,531,85,299,0.33861834654586637,0.0008060822098297,0.7647755259436341,0.2344183918465362
557,720,88,450,0.48859934853420195,0.3551213099126365,0.0548497934527334,0.5900288966346301
558,640,74,376,0.41092896174863386,0.7004580856580558,0.0723338836637204,0.2272080306782238
559,606,74,387,0.44482758620689655,0.3876214211366691,0.5613621178926435,0.0510164609706873
560,752,93,513,0.5764044943820225,0.2035757818737993,0.2576611028458021,0.5387631152803984
561,698,74,420,0.4520990312163617,0.6311915113355051,0.2044910734584318,0.1643174152060631
562,680,70,406,0.43891891891891893,0.5951343140304088,0.3391686604764906,0.0656970254931005
563,618,75,403,0.4653579676674365,0.3960685913360315,0.5454112710999385,0.0585201375640301
564,645,71,338,0.35281837160751567,0.7833046135421308,0.0745173895341956,0.1421779969236734
565,652,69,295,0.2926587301587302,0.8793537071571292,0.0557659486124046,0.0648803442304661
566,515,76,269,0.29988851727982163,0.1178049853474777,0.8364279862308084,0.0457670284217138
567,780,100,464,0.47983453981385726,0.0579996884456035,0.2537898737821316,0.6882104377722649
568,701,75,483,0.5558112773302647,0.5429246069827484,0.202715848189374,0.2543595448278775
569,768,98,446,0.45837615621788286,0.0019885237835048,0.2778875139918256,0.7201239622246696
570,768,99,478,0.5079702444208289,0.110521167723175,0.2352590676414578,0.6542197646353671
571,726,84,495,0.5612244897959183,0.3810263920486347,0.1344887333455981,0.4844848746057671
572,635,70,322,0.33402489626556015,0.8194366819556788,0.0460310628121353,0.1345322552321859
573,622,74,401,0.4598623853211009,0.4274839820186678,0.5365242681837188,0.0359917497976134
574,739,86,609,0.7797695262483995,0.331427996795885,0.312526325720685,0.3560456774834301
575,669,70,412,0.45374449339207046,0.560595675550937,0.4004349665947488,0.038969357854314
576,735,85,592,0.7455919395465995,0.3822491445146428,0.2846008460634001,0.3331500094219571
577,559,78,343,0.3956170703575548,0.1965997173564196,0.6642570650175987,0.1391432176259817
578,742,91,414,0.42288049029622066,0.2533454542175273,0.0054533800826364,0.7412011656998362
579,741,86,588,0.7313432835820896,0.3630614444057848,0.273133922287971,0.363804633306244
580,648,77,468,0.5631768953068592,0.3746184140426988,0.4711043608698191,0.1542772250874821
581,608,84,436,0.5297691373025516,0.1984026425639661,0.5446366672489279,0.256960690187106
582,771,99,462,0.48125,0.0138095602199086,0.3337079046242626,0.6524825351558287
583,721,82,528,0.6255924170616114,0.4444465714123768,0.202427570037279,0.353125858550344
584,759,89,541,0.622554660529344,0.2913313076058275,0.2306631349374557,0.4780055574567167
585,766,95,411,0.4085487077534791,0.0181544668666063,0.1147402588819448,0.8671052742514488
586,712,88,554,0.6847960444993819,0.2100504652661498,0.3928524163338324,0.3970971184000176
587,645,71,369,0.39805825242718446,0.7116666390741442,0.0855461567543642,0.2027872041714916
588,523,80,302,0.3463302752293578,0.1439069086842325,0.7615875685082267,0.0945055228075407
589,764,91,487,0.5247844827586207,0.270037828857232,0.1522352506451018,0.5777269204976662
590,642,79,468,0.5672727272727273,0.3123470276137358,0.4914703169426218,0.1961826554436425
591,742,95,516,0.5883694412770809,0.147296689429042,0.3469479746224596,0.5057553359484983
592,720,81,550,0.6699147381242387,0.4515357684310505,0.2702263498015214,0.2782378817674281
593,770,98,441,0.45,0.0984262987255821,0.1505910761811028,0.750982625093315
594,732,84,532,0.6251468860164512,0.4077902105734222,0.188702906290914,0.4035068831356639
595,518,84,280,0.31496062992125984,0.0869239488877678,0.8036592387073174,0.1094168124049148
596,526,77,301,0.3436073059360731,0.1901059254334491,0.7802496574629524,0.0296444171035987
597,570,78,357,0.4131944444444444,0.2157619444188233,0.6437929721181102,0.1404450834630664
598,515,79,257,0.28272827282728275,0.0720121191435939,0.8668643362231286,0.0611235446332775
599,776,98,473,0.49580712788259956,0.0863652218846943,0.2465895633814212,0.6670452147338842
600,606,73,382,0.43657142857142855,0.4352668548871008,0.5633271626996195,0.0014059824132797
601,546,76,324,0.3711340206185567,0.2258449139747753,0.7090628937931728,0.0650921922320518
602,573,92,394,0.4746987951807229,0.0880114944855827,0.6221631048663595,0.2898254006480577
603,705,82,492,0.5694444444444444,0.4597149108791755,0.1390350744616059,0.4012500146592185
604,731,93,541,0.643281807372176,0.2126185039164663,0.3225094794475096,0.464872016636024
605,542,88,318,0.36342857142857143,0.0053948528758665,0.7360761445015593,0.258529002622574
606,718,77,503,0.5808314087759815,0.49115736816744,0.3256489829093916,0.1831936489231683
607,691,71,355,0.3596757852077001,0.6881194873492945,0.2824338465665356,0.0294466660841699
608,716,83,501,0.5785219399538106,0.4174177452896883,0.1506563863004625,0.431925868409849
609,652,68,275,0.26750972762645914,0.9198312954913834,0.0493287787167125,0.0308399257919039
610,683,78,485,0.5712603062426383,0.4377388983450487,0.4253921013760781,0.1368690002788732
611,647,78,418,0.475,0.5737236881559802,0.0341971676089276,0.3920791442350922
612,763,96,414,0.414,0.0871199152441875,0.0959994880103594,0.8168805967454531
613,662,71,319,0.3209255533199195,0.800428264115831,0.120300302115761,0.0792714337684079
614,678,78,502,0.6070133010882709,0.4099994882131633,0.4180997684480257,0.171900743338811
615,532,82,307,0.3504566210045662,0.1368504383086809,0.7355894422889807,0.1275601194023384
616,635,80,447,0.532777115613826,0.3353371560222538,0.5124565697484386,0.1522062742293076
617,675,96,467,0.5436554132712457,0.0499752660107031,0.4772123291337939,0.4728124048555029
618,665,71,368,0.3881856540084388,0.7107617672414992,0.1271384203729491,0.1620998123855515
619,681,68,332,0.332,0.7654711972708249,0.1659040342651848,0.0686247684639902
620,620,75,371,0.4122222222222222,0.6831191479058251,0.0195507734163145,0.2973300786778602
621,636,69,314,0.3227132579650565,0.8382680818201611,0.0335886465045501,0.1281432716752889
622,516,77,255,0.27960526315789475,0.0901503532951753,0.8970033489284449,0.0128462977763796
623,629,74,400,0.45454545454545453,0.4640192300204084,0.5229569771860685,0.0130237927935229
624,698,84,464,0.5242937853107345,0.4515354578215701,0.0902995062837825,0.4581650358946472
625,674,87,549,0.7074742268041238,0.2587398382448779,0.4298774114541273,0.3113827503009947
626,673,82,515,0.6365883807169345,0.3594748392105021,0.4275528731437832,0.2129722876457146
627,740,85,544,0.6422668240850059,0.3654524361908347,0.2183375987983547,0.4162099650108105
628,579,84,375,0.43859649122807015,0.2031074734125436,0.6204039828537092,0.1764885437337472
629,679,75,447,0.5062287655719139,0.6014877344968796,0.1547092113820751,0.2438030541210452
