component_id,year,need_composite_z,support_residual_z,residual_public_support_gap_z,canonical_2024_q75,canonical_2024_q90,canonical_2024_q95
5,2022,0.1470353336513803,0.7619059146097454,-0.7619059146097454,False,False,False
5,2023,0.4949721533421272,0.8148840481000068,-0.8148840481000068,False,False,False
5,2024,0.4353111193782644,0.7918755876521044,-0.7918755876521044,False,False,False
6,2015,0.7830022276690684,1.2321915354638104,-1.2321915354638104,False,False,False
6,2016,0.7448203245172145,1.2406835507034446,-1.2406835507034446,False,False,False
6,2017,0.6252704228715701,1.2574975950868983,-1.2574975950868983,False,False,False
6,2018,0.6997857032231685,1.2100352061808335,-1.2100352061808335,False,False,False
6,2019,0.6209731050156947,1.2354503572224118,-1.2354503572224118,False,False,False
6,2020,0.8809946820816326,1.1683314323924865,-1.1683314323924865,False,False,False
6,2021,0.7769122596114353,1.1850417762852727,-1.1850417762852727,False,False,False
6,2022,0.8069339151496718,1.1922305350965678,-1.1922305350965678,False,False,False
6,2023,0.5840497121655082,1.2113962131408305,-1.2113962131408305,False,False,False
6,2024,0.8393612165091828,0.9970866031094308,-0.9970866031094308,False,False,False
7,2015,-1.4726524485525216,0.8339050098433924,-0.8339050098433924,False,False,False
7,2016,-1.4169330395406945,0.7925797409476244,-0.7925797409476244,False,False,False
7,2017,-1.5346499391894242,0.7865469920043794,-0.7865469920043794,False,False,False
7,2018,-1.527253241781772,0.7835032715579457,-0.7835032715579457,False,False,False
7,2019,-1.657514973074349,0.8292911401565289,-0.8292911401565289,False,False,False
7,2020,-1.391111478225651,0.7213021893204932,-0.7213021893204932,False,False,False
7,2021,-1.4775732471889087,0.7497283266122301,-0.7497283266122301,False,False,False
7,2022,-1.454225298212862,0.8032437649442444,-0.8032437649442444,False,False,False
7,2023,-1.442030017554476,0.7423367864842663,-0.7423367864842663,False,False,False
7,2024,-1.376036160279931,0.720952374017728,-0.720952374017728,False,False,False
8,2015,-1.0995423810684994,0.5319338889453783,-0.5319338889453783,False,False,False
8,2016,-1.0476848331505089,0.5952477895264108,-0.5952477895264108,False,False,False
8,2017,-0.7606700343441573,0.7130848920695996,-0.7130848920695996,False,False,False
8,2018,-0.7263826937230314,0.7182225931983274,-0.7182225931983274,False,False,False
8,2019,-0.8196092504815838,0.7221047193696563,-0.7221047193696563,False,False,False
8,2020,-1.0346838901756503,0.7312521692255339,-0.7312521692255339,False,False,False
8,2021,-0.7189787777518375,0.864836713303185,-0.864836713303185,False,False,False
8,2022,-0.7251467033872547,0.7340211768624779,-0.7340211768624779,False,False,False
8,2023,-1.0194822808367745,0.7257366470357144,-0.7257366470357144,False,False,False
8,2024,-1.01388954586726,0.7872260799513723,-0.7872260799513723,False,False,False
9,2015,-0.2082152809825809,1.21725776352868,-1.21725776352868,False,False,False
9,2016,0.083963145620045,1.1547979062403666,-1.1547979062403666,False,False,False
9,2017,0.0802105304937262,1.1304648498038266,-1.1304648498038266,False,False,False
9,2018,-0.0611342308859869,1.145909071086479,-1.145909071086479,False,False,False
9,2019,0.0487280994362669,1.1254919475350542,-1.1254919475350542,False,False,False
9,2020,0.187574681367918,1.0943452784340575,-1.0943452784340575,False,False,False
9,2021,-0.1333227997116049,1.1322804620275713,-1.1322804620275713,False,False,False
9,2022,-0.0059829717695004,1.1169619413934713,-1.1169619413934713,False,False,False
9,2023,-0.162928737334247,1.1233868857575249,-1.1233868857575249,False,False,False
9,2024,-0.195213582106452,0.7448992515188773,-0.7448992515188773,False,False,False
10,2015,-0.1363393054970116,-0.2067360398098277,0.2067360398098277,False,False,False
10,2016,-0.207457732114045,-0.2189160317794205,0.2189160317794205,False,False,False
10,2017,-0.1604971838775752,-0.2142759209406168,0.2142759209406168,False,False,False
10,2018,-0.1699914882169654,-0.2045518760743167,0.2045518760743167,False,False,False
10,2019,-0.1760533819898292,-0.1981683422543601,0.1981683422543601,False,False,False
10,2020,-0.0756305811994405,-0.2148549510466299,0.2148549510466299,False,False,False
10,2021,-0.0113999979310419,-0.2266132274109901,0.2266132274109901,False,False,False
10,2022,-0.1048488389038945,-0.1967791598633588,0.1967791598633588,False,False,False
10,2023,-0.0339531571480725,-0.2153281879036345,0.2153281879036345,False,False,False
10,2024,0.0612282113903423,-0.4388083889471267,0.4388083889471267,False,False,False
11,2015,-0.2009980073117675,-0.2744314477564478,0.2744314477564478,False,False,False
11,2016,-0.1792703739227641,-0.2943626048389711,0.2943626048389711,False,False,False
11,2017,-0.2155856399241246,-0.2769461813488101,0.2769461813488101,False,False,False
11,2018,-0.230709991768878,-0.2565028255065895,0.2565028255065895,False,False,False
11,2019,-0.206994211457538,-0.2713395520054228,0.2713395520054228,False,False,False
11,2020,-0.2175445149167672,-0.2654554676480517,0.2654554676480517,False,False,False
11,2021,-0.2287561816620304,-0.2705035602114081,0.2705035602114081,False,False,False
11,2022,-0.1870796454794151,-0.2635642240651535,0.2635642240651535,False,False,False
11,2023,-0.1755078856570385,-0.2783668281313577,0.2783668281313577,False,False,False
11,2024,-0.0010827316820404,-0.5094962477941762,0.5094962477941762,False,False,False
12,2015,0.7688776673474128,-1.122979047668891,1.122979047668891,True,False,False
