component_id,year,country,city_name,centroid_lat,centroid_lon,public_hourly_surface_observation_support,denominator_uncertainty_flag,official_station_count_50km,public_hourly_station_count_50km,need_composite_z,support_residual_z,residual_public_support_gap_z,canonical_2024_q75,canonical_2024_q90,canonical_2024_q95
3111,2024,Chile,Valdivia,-39.82760572741287,-73.22795684059129,0.4092394793673028,True,4,1,0.8039830023477764,-1.3279742332890208,1.3279742332890208,True,False,False
3112,2024,Argentina,Santa Fe,-31.61334563458476,-60.70747949741441,0.3424677522909006,True,3,2,1.2000567001833258,-1.2710242775928289,1.2710242775928289,True,False,False
3115,2024,Spain,Málaga,36.71893154446604,-4.4430091200449855,0.4517305784159224,True,8,6,1.2587858036589958,-1.0965183821874582,1.0965183821874582,True,False,False
3116,2024,Côte d'Ivoire,Adzopé,6.107742775290115,-3.8606798210187727,0.1653242280978229,True,3,0,0.8510750215069912,-1.0295637860363454,1.0295637860363454,True,False,False
3150,2024,China,Jiayuguan,39.79431428033346,98.27557681323088,0.3272631763263876,False,1,1,1.0600894769469538,-0.7939477571389262,0.7939477571389262,True,False,False
3158,2024,South Korea,Jeju-si,33.510517312933416,126.542567668212,0.4772952781182513,True,10,6,2.1669552494727906,-0.9630730965677304,0.9630730965677304,True,False,False
3214,2024,Malaysia,Miri,4.358443884400806,113.97668688685184,0.4209420416739625,True,3,2,0.6171684820738111,-0.7327083053787242,0.7327083053787242,True,False,False
3224,2024,Chile,Puerto Montt,-41.46443442598931,-72.95156242038752,0.361670460514796,True,4,1,0.8782651627174508,-1.5436101283694674,1.5436101283694674,True,False,False
3228,2024,Côte d'Ivoire,Abengourou,6.731207740302829,-3.498046550854593,0.1606840600011673,True,1,0,0.6954541403540234,-1.7612526914644304,1.7612526914644304,True,False,False
3259,2024,Afghanistan,Mazar i sharif,36.70861266748891,67.11627575456257,0.3790637950154672,False,1,1,0.6052029024201098,-0.7711618250566944,0.7711618250566944,True,False,False
3262,2024,China,Lhasa,29.656056818258023,91.1074385166651,0.2235452051596334,True,2,0,0.698549662182658,-1.3930059523384504,1.3930059523384504,True,False,False
3274,2024,México,Durango,24.027384942743232,-104.64698027362952,0.4051829802136228,False,1,3,0.7572594344599101,-1.0669574054142958,1.0669574054142958,True,False,False
3280,2024,Argentina,Resistencia,-27.45939242556392,-58.98668248446467,0.454152804529271,False,2,2,1.0262762521001667,-0.7765554976674072,0.7765554976674072,True,False,False
3301,2024,Russia,Alexandrov,56.392211728847904,38.71685986835421,0.4537734197163368,True,1,0,1.0693229707276193,-0.8750256284752636,0.8750256284752636,True,False,False
3325,2024,Malaysia,Kampong Pulau Melayu,4.429695321544574,114.006727663332,0.3568551917352477,True,3,2,0.7219597862578163,-1.0125487578826462,1.0125487578826462,True,False,False
3339,2024,Côte d'Ivoire,Agnibilékrou,7.136361958625188,-3.2032318452783413,0.1639526060818303,True,4,0,0.7187240542981906,-1.2300772570943947,1.2300772570943947,True,False,False
3364,2024,Iran,Asadabad,34.78151686385022,48.12473704614788,0.2418140430747679,False,2,2,1.0445504577697864,-1.417881629408483,1.417881629408483,True,False,False
3389,2024,Argentina,Corrientes,-27.485373334120816,-58.808130122200325,0.3954065254187824,False,2,2,0.8664424148372304,-0.9233316798815404,0.9233316798815404,True,False,False
3406,2024,Turkey,Muğla,37.214958114315344,28.36407928688176,0.489523142473589,True,3,1,0.6971969771323447,-0.7574558476827834,0.7574558476827834,True,False,False
3429,2024,Thailand,Hat Yai,7.002975163848336,100.46892168317892,0.4321776688262417,True,7,4,1.2605415911945748,-0.7326756133327867,0.7326756133327867,True,False,False
3498,2024,Spain,Santander,43.450775788822526,-3.827172897633371,0.4445514504173233,False,4,5,1.6155817900702032,-1.300693173075706,1.300693173075706,True,True,False
3522,2024,Iran,Hamedan,34.80884783963251,48.51764409437764,0.4137920971225121,False,1,2,1.2486716487424878,-0.9963143006245012,0.9963143006245012,True,False,False
3600,2024,Brazil,Paranavaí,-23.08805843365583,-52.46007843025476,0.1947703262709391,True,0,0,0.6101046909414236,-1.6565062697604436,1.6565062697604436,True,False,False
3617,2024,Russia,Tula,54.19351299373917,37.62206699977974,0.4180528804062335,True,2,0,1.4804232568425055,-1.1029171120313568,1.1029171120313568,True,False,False
3666,2024,Turkey,Denizli,37.78768116957828,29.074782136696705,0.4817019786377166,True,2,0,0.7172002245076715,-0.9211073732732772,0.9211073732732772,True,False,False
3689,2024,Indonesia,Dumai,1.6706457818867568,101.45040193088444,0.1606840600011673,True,0,0,0.8128778575742532,-1.6524162881332154,1.6524162881332154,True,False,False
