event_id,component_id,country,city_name,centroid_lat,centroid_lon,event_date_utc,event_year,dominant_hazard,severity_score,observability_gap_score_v2,support_residual_z,demand_proxy,need_composite_z,public_hourly_surface_observation_support,denominator_uncertainty_flag,gpm_event_subset_precip_mm_est,era5_tp_sum_mm,era5_wind10_mean_ms,era5_wind10_max_ms,era5_tcc_mean,era5_2t_mean_c,era5_sp_mean,year,canonical_2024_q75
175|2023-09-12|Điện Biên Phủ,175,Vietnam,Điện Biên Phủ,21.388702,103.018583,2023-09-12,2023,thunder_or_convective,0.164,0.420123114178846,-1.8580729835924144,0.6040389890853908,0.7452165119704096,0.1671627852681958,False,0.0,20.47348,0.90471,2.059206,0.970515,24.506474,90717.765625,2023,True
175|2023-04-26|Điện Biên Phủ,175,Vietnam,Điện Biên Phủ,21.388702,103.018583,2023-04-26,2023,low_ceiling_1000m,0.153,0.420123114178846,-1.8580729835924144,0.6040389890853908,0.7452165119704096,0.1671627852681958,False,0.0,1.605034,1.374768,2.368412,0.610807,22.25096,91174.390625,2023,True
7672|2023-01-04|Zigong,7672,China,Zigong,29.352113,104.76754,2023-01-04,2023,low_vis_5km,0.9379,0.3914452877892949,-1.348660991062102,0.549786960835814,1.209105461839837,0.2446156540010506,False,0.0,1.464367,1.431082,2.473877,0.968169,8.404484,98542.481771,2023,True
7672|2023-02-07|Zigong,7672,China,Zigong,29.352113,104.76754,2023-02-07,2023,low_vis_5km,0.8907,0.3914452877892949,-1.348660991062102,0.549786960835814,1.209105461839837,0.2446156540010506,False,0.0,1.783848,0.996356,1.594647,0.998589,11.834253,97604.078125,2023,True
10936|2023-01-02|Phusro,10936,India,Phusro,23.772954,85.992166,2023-01-02,2023,low_vis_5km,0.0306,0.3802522676345693,-1.2888447177849982,0.5460514796007705,1.0925485030746265,0.2218233817778555,False,0.0,0.442028,1.36199,2.020188,0.635817,15.742293,98708.791667,2023,True
10936|2023-01-17|Phusro,10936,India,Phusro,23.772954,85.992166,2023-01-17,2023,low_vis_5km,0.0306,0.3802522676345693,-1.2888447177849982,0.5460514796007705,1.0925485030746265,0.2218233817778555,False,0.0,0.008583,1.190784,2.121738,0.333674,15.638015,98304.104167,2023,True
4263|2023-12-14|Rzeszów,4263,Poland,Rzeszów,50.030827,22.002133,2023-12-14,2023,low_ceiling_300m,47.7657,0.3744367573292752,-1.5247825536427966,0.7941399638125256,2.1663066247464537,0.3760578999591432,False,0.0,0.332832,2.495607,3.336386,0.996976,1.684676,97742.309896,2023,True
4263|2023-01-22|Rzeszów,4263,Poland,Rzeszów,50.030827,22.002133,2023-01-22,2023,low_ceiling_1000m,43.0933,0.3744367573292752,-1.5247825536427966,0.7941399638125256,2.1663066247464537,0.3760578999591432,False,0.0,0.614643,2.889026,4.582804,0.931388,0.667973,99306.989583,2023,True
3944|2023-03-08|Belgorod,3944,Russia,Belgorod,50.591021,36.590908,2023-03-08,2023,fog,0.8369,0.3726032088665428,-0.8977827613414247,0.8602842467752292,1.3739197565090011,0.414463316406934,False,0.116111,2.060413,3.362577,5.634387,0.87376,3.203638,98473.182292,2023,True
3944|2023-12-18|Belgorod,3944,Russia,Belgorod,50.591021,36.590908,2023-12-18,2023,low_vis_5km,0.828,0.3726032088665428,-0.8977827613414247,0.8602842467752292,1.3739197565090011,0.414463316406934,False,0.0,1.100063,4.006217,4.809044,1.0,1.926681,99583.848958,2023,True
6403|2023-01-28|Nizhnekamsk,6403,Russia,Nizhnekamsk,55.626131,51.811607,2023-01-28,2023,fog,16.55,0.3713151092416448,-0.91227309841157,0.6662726901301581,0.9378477578496812,0.3237027957742368,False,0.0,0.843525,2.85831,4.645227,0.982881,-4.831966,100822.984375,2023,True
6403|2023-10-29|Nizhnekamsk,6403,Russia,Nizhnekamsk,55.626131,51.811607,2023-10-29,2023,low_ceiling_300m,13.9322,0.3713151092416448,-0.91227309841157,0.6662726901301581,0.9378477578496812,0.3237027957742368,False,0.026667,11.618137,4.253899,6.294715,0.998618,0.812789,98026.098958,2023,True
56|2023-01-04|Brest,56,France,Brest,48.395742,-4.48925,2023-01-04,2023,low_vis_5km,57.2448,0.3634108066362015,-1.9296311788618743,0.5996906554602229,2.677244094771551,0.3842876320550983,False,0.689444,1.913071,8.873842,10.577721,0.999901,12.856551,101792.731771,2023,True
56|2023-07-31|Brest,56,France,Brest,48.395742,-4.48925,2023-07-31,2023,low_vis_5km,52.17,0.3634108066362015,-1.9296311788618743,0.5996906554602229,2.677244094771551,0.3842876320550983,False,2.048333,10.42223,8.295852,10.155057,0.938408,17.523645,100466.802083,2023,True
10210|2023-03-19|Neyveli Township,10210,India,Neyveli Township,11.605937,79.482999,2023-03-19,2023,low_vis_5km,0.3638,0.3623021916190765,-1.465419371017418,0.4568084982198097,1.4836898684210895,0.2621257222903169,False,0.0,25.877476,1.753082,3.731195,0.69335,28.428827,100408.671875,2023,True
10210|2023-08-12|Neyveli Township,10210,India,Neyveli Township,11.605937,79.482999,2023-08-12,2023,low_vis_5km,0.3447,0.3623021916190765,-1.465419371017418,0.4568084982198097,1.4836898684210895,0.2621257222903169,False,2.102222,16.71648,2.336026,3.33143,0.869698,28.496627,100365.226562,2023,True
4339|2023-01-23|Lublin,4339,Poland,Lublin,51.239794,22.554886,2023-01-23,2023,low_vis_5km,57.33,0.3537124377596172,-1.4478882040741576,0.6876787486137864,2.14474546127169,0.3755034144633164,False,0.0,0.133038,2.362654,2.919781,1.0,2.235529,101055.864583,2023,True
4339|2023-01-22|Lublin,4339,Poland,Lublin,51.239794,22.554886,2023-01-22,2023,low_vis_5km,52.8091,0.3537124377596172,-1.4478882040741576,0.6876787486137864,2.14474546127169,0.3755034144633164,False,0.0,0.704288,3.263898,3.956549,0.998702,1.350671,100337.572917,2023,True
4225|2023-12-14|Stalowa Wola,4225,Poland,Stalowa Wola,50.564298,22.058214,2023-12-14,2023,low_ceiling_300m,7.8075,0.3016444340103102,-1.8322388429595755,0.4657678164944843,1.5738131160725,0.296299538901535,False,0.0,0.24271,2.401793,3.36196,0.994504,1.852482,98952.268229,2023,True
4225|2023-01-22|Stalowa Wola,4225,Poland,Stalowa Wola,50.564298,22.058214,2023-01-22,2023,low_ceiling_1000m,7.2343,0.3016444340103102,-1.8322388429595755,0.4657678164944843,1.5738131160725,0.296299538901535,False,0.0,0.28491,2.711664,3.758449,0.946808,1.594324,100580.322917,2023,True
6023|2023-11-27|Ciudad Valles,6023,México,Ciudad Valles,21.997964,-99.011314,2023-11-27,2023,low_ceiling_1000m,0.3319,0.2961605393634641,-1.0959848413686708,0.6551975719371972,0.6667952709394886,0.3082939356796825,False,0.053333,5.245686,1.689757,3.442428,0.994886,21.263574,100309.856771,2023,True
6023|2023-11-20|Ciudad Valles,6023,México,Ciudad Valles,21.997964,-99.011314,2023-11-20,2023,fog,0.3064,0.2961605393634641,-1.0959848413686708,0.6551975719371972,0.6667952709394886,0.3082939356796825,False,0.0,0.0,1.426894,2.655473,0.291121,24.976495,98836.041667,2023,True
4942|2024-08-04|Celaya,4942,México,Celaya,20.531576,-100.820914,2024-08-04,2024,low_ceiling_1000m,2.3618,0.4406242367708505,-1.837504380823704,0.7440028016109262,0.8877052833276559,0.1809957392167162,False,0.0,0.000477,2.205429,3.783974,0.663591,20.214797,80877.286458,2024,True
4942|2024-07-29|Celaya,4942,México,Celaya,20.531576,-100.820914,2024-07-29,2024,low_ceiling_1000m,1.9082,0.4406242367708505,-1.837504380823704,0.7440028016109262,0.8877052833276559,0.1809957392167162,False,0.0,0.814915,2.416383,4.055825,0.843862,20.383691,80975.653646,2024,True
4379|2024-10-01|Karadeniz Ereğli,4379,Turkey,Karadeniz Ereğli,41.265007,31.422627,2024-10-01,2024,thunder_or_convective,2.9897,0.4232680801838852,-1.7206995296915917,0.6138738107745287,1.326610357886486,0.2029416914725967,False,11.673889,63.107014,9.062339,10.560369,0.979984,14.86651,97986.260417,2024,True
4379|2024-11-15|Karadeniz Ereğli,4379,Turkey,Karadeniz Ereğli,41.265007,31.422627,2024-11-15,2024,low_vis_5km,2.0565,0.4232680801838852,-1.7206995296915917,0.6138738107745287,1.326610357886486,0.2029416914725967,False,0.145556,9.246826,2.316753,6.021241,0.917742,12.079034,98630.520833,2024,True
175|2024-08-12|Điện Biên Phủ,175,Vietnam,Điện Biên Phủ,21.388702,103.018583,2024-08-12,2024,low_ceiling_1000m,0.2405,0.4200166091750519,-1.806098428271044,0.6040389890853908,0.695678410223623,0.1662872818537325,False,0.255556,36.012173,0.961483,1.677924,0.998632,23.433466,90544.611979,2024,True
175|2024-08-13|Điện Biên Phủ,175,Vietnam,Điện Biên Phủ,21.388702,103.018583,2024-08-13,2024,thunder_or_convective,0.2077,0.4200166091750519,-1.806098428271044,0.6040389890853908,0.695678410223623,0.1662872818537325,False,0.677222,21.988869,0.508784,1.048114,0.961241,23.345555,90775.619792,2024,True
10954|2024-07-05|Giridih,10954,India,Giridih,24.171116,86.306248,2024-07-05,2024,low_vis_5km,0.032,0.4169657521495562,-1.6411104966272774,0.7874861378626044,0.934122820271034,0.2203933928675655,False,3.101111,22.56155,2.689912,3.726503,0.99331,27.805922,96283.242188,2024,True
10954|2024-01-18|Giridih,10954,India,Giridih,24.171116,86.306248,2024-01-18,2024,low_vis_5km,0.0213,0.4169657521495562,-1.6411104966272774,0.7874861378626044,0.934122820271034,0.2203933928675655,False,0.0,2.094269,1.873373,2.814396,0.968639,14.972762,97783.880208,2024,True
7672|2024-12-22|Zigong,7672,China,Zigong,29.352113,104.76754,2024-12-22,2024,low_vis_5km,0.9405,0.4100816151982435,-1.228209161274728,0.549786960835814,1.163454922858877,0.2437401505865872,False,0.0,2.274036,1.523145,1.995513,0.981974,7.218296,98319.71875,2024,True
7672|2024-05-02|Zigong,7672,China,Zigong,29.352113,104.76754,2024-05-02,2024,low_vis_5km,0.6467,0.4100816151982435,-1.228209161274728,0.549786960835814,1.163454922858877,0.2437401505865872,False,0.692778,2.295494,1.710399,2.577168,0.999082,16.416874,97128.393229,2024,True
3795|2024-06-14|Francisco Beltrão,3795,Brazil,Francisco Beltrão,-26.064775,-53.053956,2024-06-14,2024,gust_15ms,0.3935,0.3817525672016538,-1.8124615285878456,0.6276775812759003,0.6767331320172272,0.2327963579057958,False,0.0,0.0,4.764112,5.86365,0.201611,20.504765,94185.111979,2024,True
3795|2024-01-09|Francisco Beltrão,3795,Brazil,Francisco Beltrão,-26.064775,-53.053956,2024-01-09,2024,gust_15ms,0.256,0.3817525672016538,-1.8124615285878456,0.6276775812759003,0.6767331320172272,0.2327963579057958,False,0.0,0.207424,1.991838,3.556493,0.619214,25.288059,94070.393229,2024,True
10936|2024-07-05|Phusro,10936,India,Phusro,23.772954,85.992166,2024-07-05,2024,low_vis_5km,0.0459,0.380145762630775,-1.295910890033854,0.5460514796007705,1.130778431850576,0.2209478783633922,False,0.263889,19.529819,2.53831,4.227178,0.990316,28.267837,96748.825521,2024,True
10936|2024-01-18|Phusro,10936,India,Phusro,23.772954,85.992166,2024-01-18,2024,low_vis_5km,0.0306,0.380145762630775,-1.295910890033854,0.5460514796007705,1.130778431850576,0.2209478783633922,False,0.0,2.492428,1.631991,2.538401,0.916206,15.638371,98242.255208,2024,True
11179|2024-02-09|Ruijin,11179,China,Ruijin,25.879708,116.03473,2024-02-09,2024,fog,0.4789,0.3785155701999296,-1.4743079087046405,0.5284538609700578,1.2165218398051023,0.2599661472013074,False,0.0,0.0,2.088555,2.779085,0.242832,5.051172,98749.190104,2024,True
11179|2024-03-16|Ruijin,11179,China,Ruijin,25.879708,116.03473,2024-03-16,2024,low_vis_5km,0.3891,0.3785155701999296,-1.4743079087046405,0.5284538609700578,1.2165218398051023,0.2599661472013074,False,0.0,3.148556,1.868301,2.848419,0.69532,18.799239,97847.054688,2024,True
4263|2024-11-11|Rzeszów,4263,Poland,Rzeszów,50.030827,22.002133,2024-11-11,2024,low_vis_5km,65.5804,0.372961990363072,-1.3500475541652472,0.7941399638125256,2.088819564008978,0.3751823965446799,False,0.031667,0.060081,1.027328,1.634076,0.959468,-0.97251,99670.875,2024,True
4263|2024-12-02|Rzeszów,4263,Poland,Rzeszów,50.030827,22.002133,2024-12-02,2024,fog,56.2409,0.372961990363072,-1.3500475541652472,0.7941399638125256,2.088819564008978,0.3751823965446799,False,0.001667,0.009537,4.150281,5.206868,0.561003,2.692092,99035.273438,2024,True
3944|2024-12-24|Belgorod,3944,Russia,Belgorod,50.591021,36.590908,2024-12-24,2024,low_vis_5km,1.2048,0.3711284419003394,-1.151700284088394,0.8602842467752292,1.732563944176238,0.4135878129924706,False,0.0,0.628471,1.331895,2.002952,0.90689,3.131036,99918.528646,2024,True
3944|2024-12-23|Belgorod,3944,Russia,Belgorod,50.591021,36.590908,2024-12-23,2024,low_vis_5km,1.1924,0.3711284419003394,-1.151700284088394,0.8602842467752292,1.732563944176238,0.4135878129924706,False,0.0,2.350807,2.771712,3.663811,1.0,2.946425,98989.617188,2024,True
56|2024-12-25|Brest,56,France,Brest,48.395742,-4.48925,2024-12-25,2024,low_vis_5km,67.8707,0.3699883558515737,-1.7138787678168583,0.5996906554602229,2.553671841832088,0.383412128640635,False,0.032778,0.201225,1.552175,2.362253,0.999934,10.465194,102790.21875,2024,True
56|2024-12-26|Brest,56,France,Brest,48.395742,-4.48925,2024-12-26,2024,low_vis_5km,65.2681,0.3699883558515737,-1.7138787678168583,0.5996906554602229,2.553671841832088,0.383412128640635,False,0.0,0.229359,2.473399,3.315387,0.512792,8.259688,102682.815104,2024,True
6403|2024-12-29|Nizhnekamsk,6403,Russia,Nizhnekamsk,55.626131,51.811607,2024-12-29,2024,low_ceiling_300m,25.2887,0.3698403422754413,-1.1623806092086215,0.6662726901301581,1.2530283577789525,0.3228272923597735,False,0.0,0.30756,2.836659,3.907107,0.987357,-5.928595,100998.973958,2024,True
6403|2024-12-27|Nizhnekamsk,6403,Russia,Nizhnekamsk,55.626131,51.811607,2024-12-27,2024,low_ceiling_1000m,16.9195,0.3698403422754413,-1.1623806092086215,0.6662726901301581,1.2530283577789525,0.3228272923597735,False,0.028333,1.692772,4.887575,7.582352,0.940721,-1.711066,100896.958333,2024,True
2617|2024-08-21|Río Cuarto,2617,Argentina,Río Cuarto,-33.12169,-64.348265,2024-08-21,2024,low_ceiling_300m,16.493,0.3685748006671401,-0.9036081723407255,0.7881719488706006,1.338980034604993,0.3736940407400922,False,0.0,1.004219,3.209559,4.981076,1.0,6.491764,96779.921875,2024,True
2617|2024-02-29|Río Cuarto,2617,Argentina,Río Cuarto,-33.12169,-64.348265,2024-02-29,2024,low_ceiling_1000m,16.0531,0.3685748006671401,-0.9036081723407255,0.7881719488706006,1.338980034604993,0.3736940407400922,False,10.332778,26.925087,2.264879,3.760173,0.777337,23.339502,96565.023438,2024,True
4339|2024-12-28|Lublin,4339,Poland,Lublin,51.239794,22.554886,2024-12-28,2024,low_ceiling_300m,56.2384,0.3522376707934139,-1.2696984670728897,0.6876787486137864,2.027847687537088,0.374627911048853,False,0.0,0.470638,1.423241,1.957647,0.974748,-0.682908,100592.903646,2024,True
4339|2024-12-29|Lublin,4339,Poland,Lublin,51.239794,22.554886,2024-12-29,2024,low_ceiling_300m,55.5386,0.3522376707934139,-1.2696984670728897,0.6876787486137864,2.027847687537088,0.374627911048853,False,0.0,0.300884,3.032445,3.927266,0.96489,0.571975,100135.015625,2024,True
357|2024-11-28|Ensenada,357,México,Ensenada,31.868981,-116.596919,2024-11-28,2024,fog,3.0524,0.3052569681443155,-1.597778774506722,0.6302457246249927,1.1383560688693088,0.3068347633222436,False,0.0,0.001907,1.69201,3.299174,0.949036,15.154301,97184.958333,2024,True
357|2024-04-11|Ensenada,357,México,Ensenada,31.868981,-116.596919,2024-04-11,2024,fog,2.9433,0.3052569681443155,-1.597778774506722,0.6302457246249927,1.1383560688693088,0.3068347633222436,False,0.0,0.0,1.703802,3.468487,0.00767,15.525761,96986.28125,2024,True
4225|2024-11-11|Stalowa Wola,4225,Poland,Stalowa Wola,50.564298,22.058214,2024-11-11,2024,fog,10.8712,0.3001696670441069,-1.6535643809653215,0.4657678164944843,1.4513857304788464,0.2954240354870717,False,0.0,0.039577,1.094115,1.999289,0.856108,-0.129492,100909.5,2024,True
4225|2024-12-02|Stalowa Wola,4225,Poland,Stalowa Wola,50.564298,22.058214,2024-12-02,2024,fog,9.8039,0.3001696670441069,-1.6535643809653215,0.4657678164944843,1.4513857304788464,0.2954240354870717,False,0.0,0.014305,2.880607,3.323419,0.3634,2.534865,100203.315104,2024,True
